"Precursor.Ion.Name","Replicate.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","Column"
"Betonicine","180205_Poo_Sept29QC_4",8.59,88531408,4296115,4426510,-3.5,"HILICpos"
"Betonicine","180205_Poo_TruePoo_Full1",8.6,119870136,5092904,5879047,-3.4,"HILICpos"
"Betonicine","180205_Poo_TruePoo_Full2",8.62,114660432,5043155,5496102,-3.3,"HILICpos"
"Betonicine","180205_Poo_TruePoo_Full3",8.57,117950664,5499543,5766729,-3.6,"HILICpos"
"Betonicine","180205_Poo_TruePoo_Half1",8.56,63603464,3192225,2930256,-3.3,"HILICpos"
"Betonicine","180205_Poo_TruePoo_Half2",8.59,55941864,2471115,2682898,-3.4,"HILICpos"
"Betonicine","180205_Poo_TruePoo_Half3",8.57,57764912,2803083,2709094,-3.4,"HILICpos"
"Betonicine","180205_Smp_L1C32DCMless10m_A",8.6,149900144,6096537,6693955,-3.4,"HILICpos"
"Betonicine","180205_Smp_L1C32DCMless10m_B",8.63,146260160,4864707,7088665,-3.4,"HILICpos"
"Betonicine","180205_Smp_L1C32DCMless10m_C",8.6,142490544,7399500,6705892,-3.7,"HILICpos"
"Betonicine","180205_Smp_L1C32DCMless20m_A",8.64,164258416,7390024,7658534,-3.4,"HILICpos"
"Betonicine","180205_Smp_L1C32DCMless20m_B",8.62,175820992,7764372,8007109,-3.5,"HILICpos"
"Betonicine","180205_Smp_L1C32DCMless20m_C",8.56,231213552,10452442,11709256,-3.6,"HILICpos"
"Betonicine","180205_Smp_L1C33DCM_A",8.59,134991392,6344101,6342128,-3.5,"HILICpos"
"Betonicine","180205_Smp_L1C33DCM_B",8.59,171011584,6610467,8295838,-3.4,"HILICpos"
"Betonicine","180205_Smp_L1C33DCM_C",8.57,120955392,5843711,5562749,-3.7,"HILICpos"
"Betonicine","180205_Smp_L1C33DCMplus10m_A",8.6,103795904,5191327,4827437,-3.6,"HILICpos"
"Betonicine","180205_Smp_L1C33DCMplus10m_B",8.56,99837560,3638067,4301620,-3.6,"HILICpos"
"Betonicine","180205_Smp_L1C33DCMplus10m_C",8.57,129994888,5152745,6149020,-3.7,"HILICpos"
"Betonicine","180205_Smp_L1C33DCMplus20m_A",8.62,87411816,4074425,3882225,-3.2,"HILICpos"
"Betonicine","180205_Smp_L1C33DCMplus20m_B",8.6,77849992,4141460,3461498,-3.4,"HILICpos"
"Betonicine","180205_Smp_L1C33DCMplus20m_C",8.6,92114600,4727025,3978033,-3.6,"HILICpos"
"Betonicine","180205_Smp_L2C1DCMless10m_A",8.6,109691024,7024687,5546346,-3.3,"HILICpos"
"Betonicine","180205_Smp_L2C1DCMless10m_B",8.62,114476008,5973420,5370656,-3.4,"HILICpos"
"Betonicine","180205_Smp_L2C1DCMless10m_C",8.59,108205176,5021861,5396563,-3.7,"HILICpos"
"Betonicine","180205_Smp_L2C1DCMless20m_A",8.62,122559544,7247984,5929890,-3.3,"HILICpos"
"Betonicine","180205_Smp_L2C1DCMless20m_B",8.57,114041464,4776514,5261529,-3.4,"HILICpos"
"Betonicine","180205_Smp_L2C1DCMless20m_C",8.59,98840320,4594778,4760080,-3.8,"HILICpos"
"Betonicine","180205_Smp_L2C2DCM_A",8.62,100228768,4963009,4699870,-3.7,"HILICpos"
"Betonicine","180205_Smp_L2C2DCM_B",8.62,133822240,7860213,6351495,-3.5,"HILICpos"
"Betonicine","180205_Smp_L2C2DCM_C",8.6,117797320,5322827,5446923,-3.5,"HILICpos"
"Betonicine","180205_Smp_L2C2DCMplus10m_A",8.62,95117040,6106252,4449536,-3.3,"HILICpos"
"Betonicine","180205_Smp_L2C2DCMplus10m_B",8.63,83160080,6370905,3731939,-3.2,"HILICpos"
"Betonicine","180205_Smp_L2C2DCMplus10m_C",8.59,105643376,4869423,5100345,-3.9,"HILICpos"
"Betonicine","180205_Smp_L2C2DCMplus20m_A",8.57,90625576,5090073,3986412,-3.4,"HILICpos"
"Betonicine","180205_Smp_L2C2DCMplus20m_B",8.6,85842040,5120445,4218740,-3.3,"HILICpos"
"Betonicine","180205_Smp_L2C2DCMplus20m_C",8.53,67138872,3275560,3030524,-3.8,"HILICpos"
"Arsenobetaine","180205_Std_4uMStdsInH2O_1",7.18,0,0,0,NA,"HILICpos"
"Arsenobetaine","180205_Std_4uMStdsInH2O_2",7.04,0,0,0,NA,"HILICpos"
"Arsenobetaine","180205_Std_4uMStdsInMatrix_1",7.24,11894511,0,563501,-3.1,"HILICpos"
"Arsenobetaine","180205_Std_4uMStdsInMatrix_2",7.15,11049504,0,498946,-4.1,"HILICpos"
"Arsenobetaine","180205_Blk_MQBlk_1",6.87,0,0,0,NA,"HILICpos"
"Arsenobetaine","180205_Blk_MQBlk_2",6.94,0,0,0,NA,"HILICpos"
"Arsenobetaine","180205_Blk_MQBlk_3",7.06,0,0,0,NA,"HILICpos"
"Arsenobetaine","180205_Blk_SWBlk_1",7.27,4863,0,3324,-1.1,"HILICpos"
"Arsenobetaine","180205_Blk_SWBlk_2",7.09,0,0,0,NA,"HILICpos"
"Arsenobetaine","180205_Blk_SWBlk_3",7.04,0,0,0,NA,"HILICpos"
"Arsenobetaine","180205_Poo_Sept29QC_1",7.23,18271142,0,921182,-3,"HILICpos"
"Arsenobetaine","180205_Poo_Sept29QC_2",7.26,15557942,0,823981,-3.1,"HILICpos"
"Arsenobetaine","180205_Poo_Sept29QC_3",7.26,15409895,0,763126,-3.5,"HILICpos"
"Arsenobetaine","180205_Poo_Sept29QC_4",7.27,16357726,69355,812263,-3.5,"HILICpos"
"Arsenobetaine","180205_Poo_TruePoo_Full1",7.23,78275352,982781,4155622,-3,"HILICpos"
"Arsenobetaine","180205_Poo_TruePoo_Full2",7.27,77218408,0,3689018,-3.2,"HILICpos"
"Arsenobetaine","180205_Poo_TruePoo_Full3",7.23,78845512,904102,3824194,-3.8,"HILICpos"
"Arsenobetaine","180205_Poo_TruePoo_Half1",7.2,43951220,16745,2171661,-2.8,"HILICpos"
"Arsenobetaine","180205_Poo_TruePoo_Half2",7.23,38792288,348721,1849126,-3.2,"HILICpos"
"Arsenobetaine","180205_Poo_TruePoo_Half3",7.23,39650376,462844,1878046,-3.5,"HILICpos"
"Arsenobetaine","180205_Smp_L1C32DCMless10m_A",7.23,23315518,136913,1071623,-3.1,"HILICpos"
"Arsenobetaine","180205_Smp_L1C32DCMless10m_B",7.23,20614798,0,1044752,-3,"HILICpos"
"Arsenobetaine","180205_Smp_L1C32DCMless10m_C",7.21,23378014,0,1183241,-3.4,"HILICpos"
"Arsenobetaine","180205_Smp_L1C32DCMless20m_A",7.23,22043328,0,1063360,-3.1,"HILICpos"
"Arsenobetaine","180205_Smp_L1C32DCMless20m_B",7.23,31136716,0,1710418,-3.4,"HILICpos"
"Arsenobetaine","180205_Smp_L1C32DCMless20m_C",7.2,25536910,0,1229880,-3.5,"HILICpos"
"Arsenobetaine","180205_Smp_L1C33DCM_A",7.23,22658930,0,1114749,-3.2,"HILICpos"
"Arsenobetaine","180205_Smp_L1C33DCM_B",7.27,31224694,348514,1703009,-3,"HILICpos"
"Arsenobetaine","180205_Smp_L1C33DCM_C",7.24,19838020,8594,952105,-3.5,"HILICpos"
"Arsenobetaine","180205_Smp_L1C33DCMplus10m_A",7.24,34822408,141831,1774007,-3,"HILICpos"
"Arsenobetaine","180205_Smp_L1C33DCMplus10m_B",7.2,37079684,0,1883090,-3.2,"HILICpos"
"Arsenobetaine","180205_Smp_L1C33DCMplus10m_C",7.21,37970728,0,1797255,-3.4,"HILICpos"
"Arsenobetaine","180205_Smp_L1C33DCMplus20m_A",7.26,49233928,42192,2443580,-3,"HILICpos"
"Arsenobetaine","180205_Smp_L1C33DCMplus20m_B",7.21,52481380,659365,2746154,-3.2,"HILICpos"
"Arsenobetaine","180205_Smp_L1C33DCMplus20m_C",7.2,54350204,815295,2891698,-3.2,"HILICpos"
"Arsenobetaine","180205_Smp_L2C1DCMless10m_A",7.27,83588472,1175966,4281915,-3.1,"HILICpos"
"Arsenobetaine","180205_Smp_L2C1DCMless10m_B",7.26,88545928,1067299,4348769,-3,"HILICpos"
"Arsenobetaine","180205_Smp_L2C1DCMless10m_C",7.18,84198792,357691,4002115,-3.7,"HILICpos"
"Arsenobetaine","180205_Smp_L2C1DCMless20m_A",7.24,77536160,726780,3635248,-3,"HILICpos"
"Arsenobetaine","180205_Smp_L2C1DCMless20m_B",7.26,79867544,1005784,3698823,-3,"HILICpos"
"Arsenobetaine","180205_Smp_L2C1DCMless20m_C",7.24,61754148,476214,3027870,-3.6,"HILICpos"
"Arsenobetaine","180205_Smp_L2C2DCM_A",7.26,117321344,1283692,6368932,-3.6,"HILICpos"
"Arsenobetaine","180205_Smp_L2C2DCM_B",7.23,143518832,1944584,7666987,-3.3,"HILICpos"
"Arsenobetaine","180205_Smp_L2C2DCM_C",7.17,132726008,329354,6215634,-3.2,"HILICpos"
"Arsenobetaine","180205_Smp_L2C2DCMplus10m_A",7.21,170864064,2288430,8526493,-3,"HILICpos"
"Arsenobetaine","180205_Smp_L2C2DCMplus10m_B",7.23,167643104,2148229,8334068,-3,"HILICpos"
"Arsenobetaine","180205_Smp_L2C2DCMplus10m_C",7.21,174108800,1688289,8183904,-3.7,"HILICpos"
"Arsenobetaine","180205_Smp_L2C2DCMplus20m_A",7.24,178443616,2541839,9019532,-3.3,"HILICpos"
"Arsenobetaine","180205_Smp_L2C2DCMplus20m_B",7.23,173160096,1773369,8320483,-3.3,"HILICpos"
"Arsenobetaine","180205_Smp_L2C2DCMplus20m_C",7.2,143439680,1482158,6554930,-3.5,"HILICpos"
"Hydroxyisoleucine","180205_Std_4uMStdsInH2O_1",8.24,140075,743625,16899,-4,"HILICpos"
"Hydroxyisoleucine","180205_Std_4uMStdsInH2O_2",8.31,141518,683281,11248,-4.1,"HILICpos"
"Hydroxyisoleucine","180205_Std_4uMStdsInMatrix_1",8.42,20910678,439467,979193,-3.5,"HILICpos"
"Hydroxyisoleucine","180205_Std_4uMStdsInMatrix_2",8.44,17261866,1888999,774772,-4.4,"HILICpos"
"Hydroxyisoleucine","180205_Blk_MQBlk_1",8.37,164266,976464,12538,-4.2,"HILICpos"
"Hydroxyisoleucine","180205_Blk_MQBlk_2",8.53,109272,657351,11796,-4.2,"HILICpos"
"Hydroxyisoleucine","180205_Blk_MQBlk_3",8.47,329742,632452,21033,-4.4,"HILICpos"
"Hydroxyisoleucine","180205_Blk_SWBlk_1",8.44,746557,671581,44113,-4.1,"HILICpos"
"Hydroxyisoleucine","180205_Blk_SWBlk_2",8.51,621819,757780,31367,-4,"HILICpos"
"Hydroxyisoleucine","180205_Blk_SWBlk_3",8.45,940551,690761,33636,-4.6,"HILICpos"
"Hydroxyisoleucine","180205_Poo_Sept29QC_1",8.46,81591032,2879268,3292276,-3.6,"HILICpos"
"Hydroxyisoleucine","180205_Poo_Sept29QC_2",8.47,70990152,2046339,2832713,-3.7,"HILICpos"
"Hydroxyisoleucine","180205_Poo_Sept29QC_3",8.44,74055144,2258830,3017542,-4.5,"HILICpos"
"Hydroxyisoleucine","180205_Poo_Sept29QC_4",8.49,73019888,0,2773384,-4.3,"HILICpos"
"Hydroxyisoleucine","180205_Poo_TruePoo_Full1",8.47,109894648,3190801,5138283,-3.8,"HILICpos"
"Hydroxyisoleucine","180205_Poo_TruePoo_Full2",8.5,103619040,3290759,5025305,-4,"HILICpos"
"Hydroxyisoleucine","180205_Poo_TruePoo_Full3",8.42,106855640,3271045,4991009,-4.1,"HILICpos"
"Hydroxyisoleucine","180205_Poo_TruePoo_Half1",8.47,58705084,2731780,2897529,-3.8,"HILICpos"
"Hydroxyisoleucine","180205_Poo_TruePoo_Half2",8.47,49790588,2303868,2534310,-4,"HILICpos"
"Hydroxyisoleucine","180205_Poo_TruePoo_Half3",8.44,51294956,2110866,2382785,-4.1,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C32DCMless10m_A",8.46,127663472,3256016,5932243,-3.9,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C32DCMless10m_B",8.45,118626744,2780454,5570207,-3.9,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C32DCMless10m_C",8.44,131515696,3377912,6559642,-4.3,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C32DCMless20m_A",8.5,122792464,0,5576113,-3.9,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C32DCMless20m_B",8.51,154645024,1715509,6789121,-4,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C32DCMless20m_C",8.42,166405152,3409315,7686238,-4.3,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C33DCM_A",8.48,117763720,2730921,5661608,-4.1,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C33DCM_B",8.49,152358048,3112740,7096288,-3.9,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C33DCM_C",8.41,110993440,3358692,5497405,-4.2,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C33DCMplus10m_A",8.49,101564168,0,4773842,-4,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C33DCMplus10m_B",8.42,105745752,2579993,5344109,-4.1,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C33DCMplus10m_C",8.44,116293184,3421808,5583247,-4.4,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C33DCMplus20m_A",8.47,82484184,458379,3920812,-3.8,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C33DCMplus20m_B",8.45,71508656,2382754,3573105,-4,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L1C33DCMplus20m_C",8.42,84787584,2380784,3885589,-4.3,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C1DCMless10m_A",8.48,105955664,2412793,5284523,-4,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C1DCMless10m_B",8.44,120306064,3461287,5755099,-4,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C1DCMless10m_C",8.44,117451368,2924378,5545134,-4.3,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C1DCMless20m_A",8.47,123158512,3745091,5962903,-3.8,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C1DCMless20m_B",8.45,113876432,3229423,5532015,-3.9,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C1DCMless20m_C",8.42,92016832,3317400,4538953,-4.5,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C2DCM_A",8.45,107970208,1536533,4821311,-4.3,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C2DCM_B",8.45,131203816,3524577,5829297,-4,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C2DCM_C",8.47,128344312,3093425,5768047,-4.2,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C2DCMplus10m_A",8.46,104224240,3406150,4850411,-3.8,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C2DCMplus10m_B",8.47,103184528,3291938,4724990,-3.9,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C2DCMplus10m_C",8.41,108350424,2980581,5037522,-4.6,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C2DCMplus20m_A",8.44,88158320,2792108,4164431,-3.9,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C2DCMplus20m_B",8.45,82699576,2531037,3788782,-3.9,"HILICpos"
"Hydroxyisoleucine","180205_Smp_L2C2DCMplus20m_C",8.41,67807592,2253975,3024933,-4.4,"HILICpos"
"Deoxyadenosine","180205_Std_4uMStdsInH2O_1",3.48,3651856,0,121055,-1.9,"HILICpos"
"Deoxyadenosine","180205_Std_4uMStdsInH2O_2",3.42,3516827,0,111801,-2.5,"HILICpos"
"Deoxyadenosine","180205_Std_4uMStdsInMatrix_1",3.48,5877180,0,190801,-2,"HILICpos"
"Deoxyadenosine","180205_Std_4uMStdsInMatrix_2",3.43,5197471,0,172212,-2.5,"HILICpos"
"Deoxyadenosine","180205_Blk_MQBlk_1",3.43,37621,0,5680,-1.3,"HILICpos"
"Deoxyadenosine","180205_Blk_MQBlk_2",3.72,176172,42211,11211,-2.3,"HILICpos"
"Deoxyadenosine","180205_Blk_MQBlk_3",3.74,12788,71267,3463,-2.2,"HILICpos"
"Deoxyadenosine","180205_Blk_SWBlk_1",3.48,60004,0,7049,-1.3,"HILICpos"
"Deoxyadenosine","180205_Blk_SWBlk_2",3.46,1072502,0,39244,-2.3,"HILICpos"
"Deoxyadenosine","180205_Blk_SWBlk_3",3.42,220771,0,12170,-2.4,"HILICpos"
"Deoxyadenosine","180205_Poo_Sept29QC_1",3.47,4783490,0,176715,-2.2,"HILICpos"
"Deoxyadenosine","180205_Poo_Sept29QC_2",3.56,3594621,0,128378,-2.3,"HILICpos"
"Deoxyadenosine","180205_Poo_Sept29QC_3",3.54,3805841,0,158398,-2.8,"HILICpos"
"Deoxyadenosine","180205_Poo_Sept29QC_4",3.46,3681495,0,142533,-2.4,"HILICpos"
"Deoxyadenosine","180205_Poo_TruePoo_Full1",3.51,11351862,0,392011,-2.2,"HILICpos"
"Deoxyadenosine","180205_Poo_TruePoo_Full2",3.43,9318587,14319,320570,-2.5,"HILICpos"
"Deoxyadenosine","180205_Poo_TruePoo_Full3",3.43,11019935,94467,402327,-2.8,"HILICpos"
"Deoxyadenosine","180205_Poo_TruePoo_Half1",3.49,6009023,0,190758,-2.2,"HILICpos"
"Deoxyadenosine","180205_Poo_TruePoo_Half2",3.55,4478324,0,131236,-2.2,"HILICpos"
"Deoxyadenosine","180205_Poo_TruePoo_Half3",3.49,5535011,0,169075,-2.4,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C32DCMless10m_A",3.54,5839942,0,189695,-2.2,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C32DCMless10m_B",3.52,7310992,48283,246109,-2.1,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C32DCMless10m_C",3.51,10555830,0,341439,-2.5,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C32DCMless20m_A",3.46,8975138,0,318462,-2.3,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C32DCMless20m_B",3.48,17289832,1157,616495,-2.3,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C32DCMless20m_C",3.52,11393224,0,402095,-2.5,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C33DCM_A",3.42,8395884,0,309594,-2.5,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C33DCM_B",3.47,8893354,0,310440,-2,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C33DCM_C",3.45,9760832,0,340467,-2.6,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C33DCMplus10m_A",3.53,7844513,0,270176,-2.3,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C33DCMplus10m_B",3.57,13189884,0,438187,-2.1,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C33DCMplus10m_C",3.54,7179638,0,243637,-2.5,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C33DCMplus20m_A",3.48,6052565,0,222737,-2.5,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C33DCMplus20m_B",3.49,4703717,0,156077,-2.5,"HILICpos"
"Deoxyadenosine","180205_Smp_L1C33DCMplus20m_C",3.49,4560351,0,139957,-2.5,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C1DCMless10m_A",3.54,11645984,0,405467,-2.1,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C1DCMless10m_B",3.54,12169108,150607,458278,-2,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C1DCMless10m_C",3.51,21213626,0,731376,-2.8,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C1DCMless20m_A",3.48,17197960,11336,680337,-2,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C1DCMless20m_B",3.49,52775368,647304,1886820,-2.2,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C1DCMless20m_C",3.48,12215144,0,410767,-2.6,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C2DCM_A",3.49,7864944,0,299092,-2.7,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C2DCM_B",3.51,9362074,0,337909,-2.3,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C2DCM_C",3.45,9746351,0,326876,-2.3,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C2DCMplus10m_A",3.42,6888606,0,245210,-2.1,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C2DCMplus10m_B",3.49,12424065,103655,399395,-2.2,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C2DCMplus10m_C",3.51,7355865,0,249196,-2.7,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C2DCMplus20m_A",3.47,7142775,0,272999,-2.3,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C2DCMplus20m_B",3.48,6723932,0,268818,-2.4,"HILICpos"
"Deoxyadenosine","180205_Smp_L2C2DCMplus20m_C",3.45,5397455,0,171866,-2.7,"HILICpos"
"beta-Alanine","180205_Std_4uMStdsInH2O_1",11.31,439493,963329,129505,-0.2,"HILICpos"
"beta-Alanine","180205_Std_4uMStdsInH2O_2",11.33,143110,826283,16508,-1,"HILICpos"
"beta-Alanine","180205_Std_4uMStdsInMatrix_1",11.6,4494261,1326238,307360,0.2,"HILICpos"
"beta-Alanine","180205_Std_4uMStdsInMatrix_2",11.56,2092846,726502,121635,-0.8,"HILICpos"
"beta-Alanine","180205_Blk_MQBlk_1",11.37,59589,346633,11719,-0.3,"HILICpos"
"beta-Alanine","180205_Blk_MQBlk_2",11.43,125352,187832,15450,-0.6,"HILICpos"
"beta-Alanine","180205_Blk_MQBlk_3",11.42,71447,218191,13838,-0.7,"HILICpos"
"beta-Alanine","180205_Blk_SWBlk_1",11.5,42326,252332,8693,-0.5,"HILICpos"
"beta-Alanine","180205_Blk_SWBlk_2",11.24,35947,205325,6411,-0.3,"HILICpos"
"beta-Alanine","180205_Blk_SWBlk_3",11.37,80915,418067,12177,-0.7,"HILICpos"
"beta-Alanine","180205_Poo_Sept29QC_1",11.7,8786008,1045889,451669,-0.4,"HILICpos"
"beta-Alanine","180205_Poo_Sept29QC_2",11.69,4074958,586658,191722,-0.2,"HILICpos"
"beta-Alanine","180205_Poo_Sept29QC_3",11.66,4440918,544949,232963,-0.9,"HILICpos"
"beta-Alanine","180205_Poo_Sept29QC_4",11.71,3993923,676069,189484,-0.5,"HILICpos"
"beta-Alanine","180205_Poo_TruePoo_Full1",11.74,21379342,1428525,1150535,-0.1,"HILICpos"
"beta-Alanine","180205_Poo_TruePoo_Full2",11.72,10547785,927889,530587,-0.2,"HILICpos"
"beta-Alanine","180205_Poo_TruePoo_Full3",11.65,12315953,817496,657219,-0.5,"HILICpos"
"beta-Alanine","180205_Poo_TruePoo_Half1",11.65,11197241,991095,671675,-0.3,"HILICpos"
"beta-Alanine","180205_Poo_TruePoo_Half2",11.65,5522698,852335,332260,-0.3,"HILICpos"
"beta-Alanine","180205_Poo_TruePoo_Half3",11.62,6250568,604183,362184,-0.5,"HILICpos"
"beta-Alanine","180205_Smp_L1C32DCMless10m_A",11.68,27468424,2069421,1415028,-0.3,"HILICpos"
"beta-Alanine","180205_Smp_L1C32DCMless10m_B",11.66,12974430,839844,677702,-0.1,"HILICpos"
"beta-Alanine","180205_Smp_L1C32DCMless10m_C",11.6,17563260,1097060,976540,-0.7,"HILICpos"
"beta-Alanine","180205_Smp_L1C32DCMless20m_A",11.71,20165610,1135264,971207,-0.3,"HILICpos"
"beta-Alanine","180205_Smp_L1C32DCMless20m_B",11.66,36107720,1297317,1838951,-0.4,"HILICpos"
"beta-Alanine","180205_Smp_L1C32DCMless20m_C",11.65,41845504,1383214,2316803,-0.5,"HILICpos"
"beta-Alanine","180205_Smp_L1C33DCM_A",11.69,18632786,1213807,918691,-0.2,"HILICpos"
"beta-Alanine","180205_Smp_L1C33DCM_B",11.74,18010818,1508369,928992,-0.1,"HILICpos"
"beta-Alanine","180205_Smp_L1C33DCM_C",11.6,14177165,778830,750639,-1,"HILICpos"
"beta-Alanine","180205_Smp_L1C33DCMplus10m_A",11.73,31545506,1665524,1778598,-0.4,"HILICpos"
"beta-Alanine","180205_Smp_L1C33DCMplus10m_B",11.65,13176543,930636,688525,-0.3,"HILICpos"
"beta-Alanine","180205_Smp_L1C33DCMplus10m_C",11.62,21930754,960756,1255957,-0.5,"HILICpos"
"beta-Alanine","180205_Smp_L1C33DCMplus20m_A",11.88,8147024,1290747,393800,-0.3,"HILICpos"
"beta-Alanine","180205_Smp_L1C33DCMplus20m_B",11.68,9917136,751109,525509,-0.2,"HILICpos"
"beta-Alanine","180205_Smp_L1C33DCMplus20m_C",11.63,9403562,674751,533078,-0.5,"HILICpos"
"beta-Alanine","180205_Smp_L2C1DCMless10m_A",11.73,5385581,1005467,282309,-0.4,"HILICpos"
"beta-Alanine","180205_Smp_L2C1DCMless10m_B",11.66,10515846,586159,518205,-0.4,"HILICpos"
"beta-Alanine","180205_Smp_L2C1DCMless10m_C",11.65,7929899,431069,393596,-0.8,"HILICpos"
"beta-Alanine","180205_Smp_L2C1DCMless20m_A",11.7,9943056,1332502,518119,0.1,"HILICpos"
"beta-Alanine","180205_Smp_L2C1DCMless20m_B",11.73,3921088,588630,225241,-0.1,"HILICpos"
"beta-Alanine","180205_Smp_L2C1DCMless20m_C",11.57,5786641,563355,315874,-0.7,"HILICpos"
"beta-Alanine","180205_Smp_L2C2DCM_A",11.72,14499991,1464224,717599,-0.8,"HILICpos"
"beta-Alanine","180205_Smp_L2C2DCM_B",11.77,8420108,721109,410779,-0.4,"HILICpos"
"beta-Alanine","180205_Smp_L2C2DCM_C",11.59,6998824,685185,383023,-0.4,"HILICpos"
"beta-Alanine","180205_Smp_L2C2DCMplus10m_A",11.68,9454328,1058728,524977,-0.3,"HILICpos"
"beta-Alanine","180205_Smp_L2C2DCMplus10m_B",11.65,3142633,879916,178515,-0.3,"HILICpos"
"beta-Alanine","180205_Smp_L2C2DCMplus10m_C",11.57,6148372,423813,351292,-0.8,"HILICpos"
"beta-Alanine","180205_Smp_L2C2DCMplus20m_A",11.7,6549286,1163951,334265,-0.4,"HILICpos"
"beta-Alanine","180205_Smp_L2C2DCMplus20m_B",11.71,6250479,473064,285155,-0.4,"HILICpos"
"beta-Alanine","180205_Smp_L2C2DCMplus20m_C",11.6,2230164,549350,140978,-0.7,"HILICpos"
"Melamine","180205_Std_4uMStdsInH2O_1",7.15,670107,0,37142,-2.9,"HILICpos"
"Melamine","180205_Std_4uMStdsInH2O_2",6.8,61544,469078,11191,-2.9,"HILICpos"
"Melamine","180205_Std_4uMStdsInMatrix_1",6.86,1805479,0,80237,-2.8,"HILICpos"
"Melamine","180205_Std_4uMStdsInMatrix_2",6.89,1713617,0,58314,-3.7,"HILICpos"
"Melamine","180205_Blk_MQBlk_1",6.88,2103046,823224,86171,-3.4,"HILICpos"
"Melamine","180205_Blk_MQBlk_2",6.94,2204342,759619,86506,-3.3,"HILICpos"
"Melamine","180205_Blk_MQBlk_3",6.84,9482137,872426,422534,-3.4,"HILICpos"
"Melamine","180205_Blk_SWBlk_1",6.82,2796536,800425,117744,-3.4,"HILICpos"
"Melamine","180205_Blk_SWBlk_2",6.86,1738619,750083,69110,-3.5,"HILICpos"
"Melamine","180205_Blk_SWBlk_3",6.89,2087750,698812,95058,-3.8,"HILICpos"
"Melamine","180205_Poo_Sept29QC_1",6.88,5668407,0,264203,-3.1,"HILICpos"
"Melamine","180205_Poo_Sept29QC_2",6.92,5558741,0,238745,-3.3,"HILICpos"
"Melamine","180205_Poo_Sept29QC_3",6.83,5591478,0,234957,-3.7,"HILICpos"
