"","Replicate.Name","Precursor.Ion.Name","Area"
"2811","180205_Smp_L1C32DCMless10m_A","Turicine",149900144
"2812","180205_Smp_L1C32DCMless10m_B","Turicine",146260160
"2813","180205_Smp_L1C32DCMless10m_C","Turicine",142490544
"2814","180205_Smp_L1C32DCMless20m_A","Turicine",164258416
"2815","180205_Smp_L1C32DCMless20m_B","Turicine",175820992
"2816","180205_Smp_L1C32DCMless20m_C","Turicine",231213552
"2817","180205_Smp_L1C33DCM_A","Turicine",134991392
"2818","180205_Smp_L1C33DCM_B","Turicine",171011584
"2819","180205_Smp_L1C33DCM_C","Turicine",120955392
"2820","180205_Smp_L1C33DCMplus10m_A","Turicine",103795904
"2821","180205_Smp_L1C33DCMplus10m_B","Turicine",99837560
"2822","180205_Smp_L1C33DCMplus10m_C","Turicine",129994888
"2823","180205_Smp_L1C33DCMplus20m_A","Turicine",87411816
"2824","180205_Smp_L1C33DCMplus20m_B","Turicine",77849992
"2825","180205_Smp_L1C33DCMplus20m_C","Turicine",92114600
"2826","180205_Smp_L2C1DCMless10m_A","Turicine",109691024
"2827","180205_Smp_L2C1DCMless10m_B","Turicine",114476008
"2828","180205_Smp_L2C1DCMless10m_C","Turicine",108205176
"2829","180205_Smp_L2C1DCMless20m_A","Turicine",122559544
"2830","180205_Smp_L2C1DCMless20m_B","Turicine",114041464
"2831","180205_Smp_L2C1DCMless20m_C","Turicine",98840320
"2832","180205_Smp_L2C2DCM_A","Turicine",100228768
"2833","180205_Smp_L2C2DCM_B","Turicine",133822240
"2834","180205_Smp_L2C2DCM_C","Turicine",117797320
"2835","180205_Smp_L2C2DCMplus10m_A","Turicine",95117040
"2836","180205_Smp_L2C2DCMplus10m_B","Turicine",83160080
"2837","180205_Smp_L2C2DCMplus10m_C","Turicine",105643376
"2838","180205_Smp_L2C2DCMplus20m_A","Turicine",90625576
"2839","180205_Smp_L2C2DCMplus20m_B","Turicine",85842040
"2840","180205_Smp_L2C2DCMplus20m_C","Turicine",67138872
"2841","180205_Poo_Sept29QC_1","Betonicine",102803672
"2842","180205_Poo_Sept29QC_2","Betonicine",90865384
"2843","180205_Poo_Sept29QC_3","Betonicine",93250608
"2844","180205_Poo_Sept29QC_4","Betonicine",88531408
"2845","180205_Poo_TruePoo_Full1","Betonicine",119870136
"2846","180205_Poo_TruePoo_Full2","Betonicine",114660432
"2847","180205_Poo_TruePoo_Full3","Betonicine",117950664
"2848","180205_Poo_TruePoo_Half1","Betonicine",63603464
"2849","180205_Poo_TruePoo_Half2","Betonicine",55941864
"2850","180205_Poo_TruePoo_Half3","Betonicine",57764912
"2851","180205_Smp_L1C32DCMless10m_A","Betonicine",149900144
"2852","180205_Smp_L1C32DCMless10m_B","Betonicine",146260160
"2853","180205_Smp_L1C32DCMless10m_C","Betonicine",142490544
"2854","180205_Smp_L1C32DCMless20m_A","Betonicine",164258416
"2855","180205_Smp_L1C32DCMless20m_B","Betonicine",175820992
"2856","180205_Smp_L1C32DCMless20m_C","Betonicine",231213552
"2857","180205_Smp_L1C33DCM_A","Betonicine",134991392
"2858","180205_Smp_L1C33DCM_B","Betonicine",171011584
"2859","180205_Smp_L1C33DCM_C","Betonicine",120955392
"2860","180205_Smp_L1C33DCMplus10m_A","Betonicine",103795904
"2861","180205_Smp_L1C33DCMplus10m_B","Betonicine",99837560
"2862","180205_Smp_L1C33DCMplus10m_C","Betonicine",129994888
"2863","180205_Smp_L1C33DCMplus20m_A","Betonicine",87411816
"2864","180205_Smp_L1C33DCMplus20m_B","Betonicine",77849992
"2865","180205_Smp_L1C33DCMplus20m_C","Betonicine",92114600
"2866","180205_Smp_L2C1DCMless10m_A","Betonicine",109691024
"2867","180205_Smp_L2C1DCMless10m_B","Betonicine",114476008
"2868","180205_Smp_L2C1DCMless10m_C","Betonicine",108205176
"2869","180205_Smp_L2C1DCMless20m_A","Betonicine",122559544
"2870","180205_Smp_L2C1DCMless20m_B","Betonicine",114041464
"2871","180205_Smp_L2C1DCMless20m_C","Betonicine",98840320
"2872","180205_Smp_L2C2DCM_A","Betonicine",100228768
"2873","180205_Smp_L2C2DCM_B","Betonicine",133822240
"2874","180205_Smp_L2C2DCM_C","Betonicine",117797320
"2875","180205_Smp_L2C2DCMplus10m_A","Betonicine",95117040
"2876","180205_Smp_L2C2DCMplus10m_B","Betonicine",83160080
"2877","180205_Smp_L2C2DCMplus10m_C","Betonicine",105643376
"2878","180205_Smp_L2C2DCMplus20m_A","Betonicine",90625576
"2879","180205_Smp_L2C2DCMplus20m_B","Betonicine",85842040
"2880","180205_Smp_L2C2DCMplus20m_C","Betonicine",67138872
"2881","180205_Poo_Sept29QC_1","Arsenobetaine",18271142
"2882","180205_Poo_Sept29QC_2","Arsenobetaine",15557942
"2883","180205_Poo_Sept29QC_3","Arsenobetaine",15409895
"2884","180205_Poo_Sept29QC_4","Arsenobetaine",16357726
"2885","180205_Poo_TruePoo_Full1","Arsenobetaine",78275352
"2886","180205_Poo_TruePoo_Full2","Arsenobetaine",77218408
"2887","180205_Poo_TruePoo_Full3","Arsenobetaine",78845512
"2888","180205_Poo_TruePoo_Half1","Arsenobetaine",43951220
"2889","180205_Poo_TruePoo_Half2","Arsenobetaine",38792288
"2890","180205_Poo_TruePoo_Half3","Arsenobetaine",39650376
"2891","180205_Smp_L1C32DCMless10m_A","Arsenobetaine",23315518
"2892","180205_Smp_L1C32DCMless10m_B","Arsenobetaine",20614798
"2893","180205_Smp_L1C32DCMless10m_C","Arsenobetaine",23378014
"2894","180205_Smp_L1C32DCMless20m_A","Arsenobetaine",22043328
"2895","180205_Smp_L1C32DCMless20m_B","Arsenobetaine",31136716
"2896","180205_Smp_L1C32DCMless20m_C","Arsenobetaine",25536910
"2897","180205_Smp_L1C33DCM_A","Arsenobetaine",22658930
"2898","180205_Smp_L1C33DCM_B","Arsenobetaine",31224694
"2899","180205_Smp_L1C33DCM_C","Arsenobetaine",19838020
"2900","180205_Smp_L1C33DCMplus10m_A","Arsenobetaine",34822408
"2901","180205_Smp_L1C33DCMplus10m_B","Arsenobetaine",37079684
"2902","180205_Smp_L1C33DCMplus10m_C","Arsenobetaine",37970728
"2903","180205_Smp_L1C33DCMplus20m_A","Arsenobetaine",49233928
"2904","180205_Smp_L1C33DCMplus20m_B","Arsenobetaine",52481380
"2905","180205_Smp_L1C33DCMplus20m_C","Arsenobetaine",54350204
"2906","180205_Smp_L2C1DCMless10m_A","Arsenobetaine",83588472
"2907","180205_Smp_L2C1DCMless10m_B","Arsenobetaine",88545928
"2908","180205_Smp_L2C1DCMless10m_C","Arsenobetaine",84198792
"2909","180205_Smp_L2C1DCMless20m_A","Arsenobetaine",77536160
"2910","180205_Smp_L2C1DCMless20m_B","Arsenobetaine",79867544
"2911","180205_Smp_L2C1DCMless20m_C","Arsenobetaine",61754148
"2912","180205_Smp_L2C2DCM_A","Arsenobetaine",117321344
"2913","180205_Smp_L2C2DCM_B","Arsenobetaine",143518832
"2914","180205_Smp_L2C2DCM_C","Arsenobetaine",132726008
"2915","180205_Smp_L2C2DCMplus10m_A","Arsenobetaine",170864064
"2916","180205_Smp_L2C2DCMplus10m_B","Arsenobetaine",167643104
"2917","180205_Smp_L2C2DCMplus10m_C","Arsenobetaine",174108800
"2918","180205_Smp_L2C2DCMplus20m_A","Arsenobetaine",178443616
"2919","180205_Smp_L2C2DCMplus20m_B","Arsenobetaine",173160096
"2920","180205_Smp_L2C2DCMplus20m_C","Arsenobetaine",143439680
"2921","180205_Poo_Sept29QC_1","Hydroxyisoleucine",81591032
"2922","180205_Poo_Sept29QC_2","Hydroxyisoleucine",70990152
"2923","180205_Poo_Sept29QC_3","Hydroxyisoleucine",74055144
"2924","180205_Poo_Sept29QC_4","Hydroxyisoleucine",73019888
"2925","180205_Poo_TruePoo_Full1","Hydroxyisoleucine",109894648
"2926","180205_Poo_TruePoo_Full2","Hydroxyisoleucine",103619040
"2927","180205_Poo_TruePoo_Full3","Hydroxyisoleucine",106855640
"2928","180205_Poo_TruePoo_Half1","Hydroxyisoleucine",58705084
"2929","180205_Poo_TruePoo_Half2","Hydroxyisoleucine",49790588
"2930","180205_Poo_TruePoo_Half3","Hydroxyisoleucine",51294956
"2931","180205_Smp_L1C32DCMless10m_A","Hydroxyisoleucine",127663472
"2932","180205_Smp_L1C32DCMless10m_B","Hydroxyisoleucine",118626744
"2933","180205_Smp_L1C32DCMless10m_C","Hydroxyisoleucine",131515696
"2934","180205_Smp_L1C32DCMless20m_A","Hydroxyisoleucine",122792464
"2935","180205_Smp_L1C32DCMless20m_B","Hydroxyisoleucine",154645024
"2936","180205_Smp_L1C32DCMless20m_C","Hydroxyisoleucine",166405152
"2937","180205_Smp_L1C33DCM_A","Hydroxyisoleucine",117763720
"2938","180205_Smp_L1C33DCM_B","Hydroxyisoleucine",152358048
"2939","180205_Smp_L1C33DCM_C","Hydroxyisoleucine",110993440
"2940","180205_Smp_L1C33DCMplus10m_A","Hydroxyisoleucine",101564168
"2941","180205_Smp_L1C33DCMplus10m_B","Hydroxyisoleucine",105745752
"2942","180205_Smp_L1C33DCMplus10m_C","Hydroxyisoleucine",116293184
"2943","180205_Smp_L1C33DCMplus20m_A","Hydroxyisoleucine",82484184
"2944","180205_Smp_L1C33DCMplus20m_B","Hydroxyisoleucine",71508656
"2945","180205_Smp_L1C33DCMplus20m_C","Hydroxyisoleucine",84787584
"2946","180205_Smp_L2C1DCMless10m_A","Hydroxyisoleucine",105955664
"2947","180205_Smp_L2C1DCMless10m_B","Hydroxyisoleucine",120306064
"2948","180205_Smp_L2C1DCMless10m_C","Hydroxyisoleucine",117451368
"2949","180205_Smp_L2C1DCMless20m_A","Hydroxyisoleucine",123158512
"2950","180205_Smp_L2C1DCMless20m_B","Hydroxyisoleucine",113876432
"2951","180205_Smp_L2C1DCMless20m_C","Hydroxyisoleucine",92016832
"2952","180205_Smp_L2C2DCM_A","Hydroxyisoleucine",107970208
"2953","180205_Smp_L2C2DCM_B","Hydroxyisoleucine",131203816
"2954","180205_Smp_L2C2DCM_C","Hydroxyisoleucine",128344312
"2955","180205_Smp_L2C2DCMplus10m_A","Hydroxyisoleucine",104224240
"2956","180205_Smp_L2C2DCMplus10m_B","Hydroxyisoleucine",103184528
"2957","180205_Smp_L2C2DCMplus10m_C","Hydroxyisoleucine",108350424
"2958","180205_Smp_L2C2DCMplus20m_A","Hydroxyisoleucine",88158320
"2959","180205_Smp_L2C2DCMplus20m_B","Hydroxyisoleucine",82699576
"2960","180205_Smp_L2C2DCMplus20m_C","Hydroxyisoleucine",67807592
"2961","180205_Poo_Sept29QC_1","Deoxyadenosine",4783490
"2962","180205_Poo_Sept29QC_2","Deoxyadenosine",3594621
"2963","180205_Poo_Sept29QC_3","Deoxyadenosine",3805841
"2964","180205_Poo_Sept29QC_4","Deoxyadenosine",3681495
"2965","180205_Poo_TruePoo_Full1","Deoxyadenosine",11351862
"2966","180205_Poo_TruePoo_Full2","Deoxyadenosine",9318587
"2967","180205_Poo_TruePoo_Full3","Deoxyadenosine",11019935
"2968","180205_Poo_TruePoo_Half1","Deoxyadenosine",6009023
"2969","180205_Poo_TruePoo_Half2","Deoxyadenosine",4478324
"2970","180205_Poo_TruePoo_Half3","Deoxyadenosine",5535011
"2971","180205_Smp_L1C32DCMless10m_A","Deoxyadenosine",5839942
"2972","180205_Smp_L1C32DCMless10m_B","Deoxyadenosine",7310992
"2973","180205_Smp_L1C32DCMless10m_C","Deoxyadenosine",10555830
"2974","180205_Smp_L1C32DCMless20m_A","Deoxyadenosine",8975138
"2975","180205_Smp_L1C32DCMless20m_B","Deoxyadenosine",17289832
"2976","180205_Smp_L1C32DCMless20m_C","Deoxyadenosine",11393224
"2977","180205_Smp_L1C33DCM_A","Deoxyadenosine",8395884
"2978","180205_Smp_L1C33DCM_B","Deoxyadenosine",8893354
"2979","180205_Smp_L1C33DCM_C","Deoxyadenosine",9760832
"2980","180205_Smp_L1C33DCMplus10m_A","Deoxyadenosine",7844513
"2981","180205_Smp_L1C33DCMplus10m_B","Deoxyadenosine",13189884
"2982","180205_Smp_L1C33DCMplus10m_C","Deoxyadenosine",7179638
"2983","180205_Smp_L1C33DCMplus20m_A","Deoxyadenosine",6052565
"2984","180205_Smp_L1C33DCMplus20m_B","Deoxyadenosine",4703717
"2985","180205_Smp_L1C33DCMplus20m_C","Deoxyadenosine",4560351
"2986","180205_Smp_L2C1DCMless10m_A","Deoxyadenosine",11645984
"2987","180205_Smp_L2C1DCMless10m_B","Deoxyadenosine",12169108
"2988","180205_Smp_L2C1DCMless10m_C","Deoxyadenosine",21213626
"2989","180205_Smp_L2C1DCMless20m_A","Deoxyadenosine",17197960
"2990","180205_Smp_L2C1DCMless20m_B","Deoxyadenosine",52775368
"2991","180205_Smp_L2C1DCMless20m_C","Deoxyadenosine",12215144
"2992","180205_Smp_L2C2DCM_A","Deoxyadenosine",7864944
"2993","180205_Smp_L2C2DCM_B","Deoxyadenosine",9362074
"2994","180205_Smp_L2C2DCM_C","Deoxyadenosine",9746351
"2995","180205_Smp_L2C2DCMplus10m_A","Deoxyadenosine",6888606
"2996","180205_Smp_L2C2DCMplus10m_B","Deoxyadenosine",12424065
"2997","180205_Smp_L2C2DCMplus10m_C","Deoxyadenosine",7355865
"2998","180205_Smp_L2C2DCMplus20m_A","Deoxyadenosine",7142775
"2999","180205_Smp_L2C2DCMplus20m_B","Deoxyadenosine",6723932
"3000","180205_Smp_L2C2DCMplus20m_C","Deoxyadenosine",5397455
"3001","180205_Poo_Sept29QC_1","beta-Alanine",8786008
"3002","180205_Poo_Sept29QC_2","beta-Alanine",4074958
"3003","180205_Poo_Sept29QC_3","beta-Alanine",4440918
"3004","180205_Poo_Sept29QC_4","beta-Alanine",3993923
"3005","180205_Poo_TruePoo_Full1","beta-Alanine",21379342
"3006","180205_Poo_TruePoo_Full2","beta-Alanine",10547785
"3007","180205_Poo_TruePoo_Full3","beta-Alanine",12315953
"3008","180205_Poo_TruePoo_Half1","beta-Alanine",11197241
"3009","180205_Poo_TruePoo_Half2","beta-Alanine",5522698
"3010","180205_Poo_TruePoo_Half3","beta-Alanine",6250568
"3011","180205_Smp_L1C32DCMless10m_A","beta-Alanine",27468424
"3012","180205_Smp_L1C32DCMless10m_B","beta-Alanine",12974430
"3013","180205_Smp_L1C32DCMless10m_C","beta-Alanine",17563260
"3014","180205_Smp_L1C32DCMless20m_A","beta-Alanine",20165610
"3015","180205_Smp_L1C32DCMless20m_B","beta-Alanine",36107720
"3016","180205_Smp_L1C32DCMless20m_C","beta-Alanine",41845504
"3017","180205_Smp_L1C33DCM_A","beta-Alanine",18632786
"3018","180205_Smp_L1C33DCM_B","beta-Alanine",18010818
"3019","180205_Smp_L1C33DCM_C","beta-Alanine",14177165
"3020","180205_Smp_L1C33DCMplus10m_A","beta-Alanine",31545506
"3021","180205_Smp_L1C33DCMplus10m_B","beta-Alanine",13176543
"3022","180205_Smp_L1C33DCMplus10m_C","beta-Alanine",21930754
"3023","180205_Smp_L1C33DCMplus20m_A","beta-Alanine",8147024
"3024","180205_Smp_L1C33DCMplus20m_B","beta-Alanine",9917136
"3025","180205_Smp_L1C33DCMplus20m_C","beta-Alanine",9403562
"3026","180205_Smp_L2C1DCMless10m_A","beta-Alanine",5385581
"3027","180205_Smp_L2C1DCMless10m_B","beta-Alanine",10515846
"3028","180205_Smp_L2C1DCMless10m_C","beta-Alanine",7929899
"3029","180205_Smp_L2C1DCMless20m_A","beta-Alanine",9943056
"3030","180205_Smp_L2C1DCMless20m_B","beta-Alanine",3921088
"3031","180205_Smp_L2C1DCMless20m_C","beta-Alanine",5786641
"3032","180205_Smp_L2C2DCM_A","beta-Alanine",14499991
"3033","180205_Smp_L2C2DCM_B","beta-Alanine",8420108
"3034","180205_Smp_L2C2DCM_C","beta-Alanine",6998824
"3035","180205_Smp_L2C2DCMplus10m_A","beta-Alanine",9454328
"3036","180205_Smp_L2C2DCMplus10m_B","beta-Alanine",3142633
"3037","180205_Smp_L2C2DCMplus10m_C","beta-Alanine",6148372
"3038","180205_Smp_L2C2DCMplus20m_A","beta-Alanine",6549286
"3039","180205_Smp_L2C2DCMplus20m_B","beta-Alanine",6250479
"3040","180205_Smp_L2C2DCMplus20m_C","beta-Alanine",2230164
"3041","180205_Poo_Sept29QC_1","Melamine",5668407
"3042","180205_Poo_Sept29QC_2","Melamine",5558741
"3043","180205_Poo_Sept29QC_3","Melamine",5591478
"3044","180205_Poo_Sept29QC_4","Melamine",5802239
"3045","180205_Poo_TruePoo_Full1","Melamine",2886439
"3046","180205_Poo_TruePoo_Full2","Melamine",2674501
"3047","180205_Poo_TruePoo_Full3","Melamine",2694322
"3048","180205_Poo_TruePoo_Half1","Melamine",1883731
"3049","180205_Poo_TruePoo_Half2","Melamine",1921775
"3050","180205_Poo_TruePoo_Half3","Melamine",1870474
"3051","180205_Smp_L1C32DCMless10m_A","Melamine",1559775
"3052","180205_Smp_L1C32DCMless10m_B","Melamine",6028996
"3053","180205_Smp_L1C32DCMless10m_C","Melamine",1420770
"3054","180205_Smp_L1C32DCMless20m_A","Melamine",1372839
"3055","180205_Smp_L1C32DCMless20m_B","Melamine",1867624
"3056","180205_Smp_L1C32DCMless20m_C","Melamine",1232481
"3057","180205_Smp_L1C33DCM_A","Melamine",2179797
"3058","180205_Smp_L1C33DCM_B","Melamine",1017400
"3059","180205_Smp_L1C33DCM_C","Melamine",2568582
"3060","180205_Smp_L1C33DCMplus10m_A","Melamine",5600544
"3061","180205_Smp_L1C33DCMplus10m_B","Melamine",2356186
"3062","180205_Smp_L1C33DCMplus10m_C","Melamine",2165137
"3063","180205_Smp_L1C33DCMplus20m_A","Melamine",3036489
"3064","180205_Smp_L1C33DCMplus20m_B","Melamine",1507088
"3065","180205_Smp_L1C33DCMplus20m_C","Melamine",1695447
"3066","180205_Smp_L2C1DCMless10m_A","Melamine",2145477
"3067","180205_Smp_L2C1DCMless10m_B","Melamine",1744476
"3068","180205_Smp_L2C1DCMless10m_C","Melamine",1748121
"3069","180205_Smp_L2C1DCMless20m_A","Melamine",1744540
"3070","180205_Smp_L2C1DCMless20m_B","Melamine",2942924
"3071","180205_Smp_L2C1DCMless20m_C","Melamine",1735241
"3072","180205_Smp_L2C2DCM_A","Melamine",2235977
"3073","180205_Smp_L2C2DCM_B","Melamine",772294
"3074","180205_Smp_L2C2DCM_C","Melamine",907105
"3075","180205_Smp_L2C2DCMplus10m_A","Melamine",1688009
"3076","180205_Smp_L2C2DCMplus10m_B","Melamine",1806050
"3077","180205_Smp_L2C2DCMplus10m_C","Melamine",1463421
"3078","180205_Smp_L2C2DCMplus20m_A","Melamine",4288251
"3079","180205_Smp_L2C2DCMplus20m_B","Melamine",1845541
"3080","180205_Smp_L2C2DCMplus20m_C","Melamine",1994288
"3081","180205_Poo_Sept29QC_1","DL-Alanine, 2H3",19412864
"3082","180205_Poo_Sept29QC_2","DL-Alanine, 2H3",4728604
"3083","180205_Poo_Sept29QC_3","DL-Alanine, 2H3",3548887
"3084","180205_Poo_Sept29QC_4","DL-Alanine, 2H3",4339335
"3085","180205_Poo_TruePoo_Full1","DL-Alanine, 2H3",19825044
"3086","180205_Poo_TruePoo_Full2","DL-Alanine, 2H3",4226577
"3087","180205_Poo_TruePoo_Full3","DL-Alanine, 2H3",3075885
"3088","180205_Poo_TruePoo_Half1","DL-Alanine, 2H3",13317374
"3089","180205_Poo_TruePoo_Half2","DL-Alanine, 2H3",5130789
"3090","180205_Poo_TruePoo_Half3","DL-Alanine, 2H3",4457845
"3091","180205_Smp_L1C32DCMless10m_A","DL-Alanine, 2H3",12159075
"3092","180205_Smp_L1C32DCMless10m_B","DL-Alanine, 2H3",4855292
"3093","180205_Smp_L1C32DCMless10m_C","DL-Alanine, 2H3",4682293
"3094","180205_Smp_L1C32DCMless20m_A","DL-Alanine, 2H3",6690768
"3095","180205_Smp_L1C32DCMless20m_B","DL-Alanine, 2H3",4188759
"3096","180205_Smp_L1C32DCMless20m_C","DL-Alanine, 2H3",3783745
"3097","180205_Smp_L1C33DCM_A","DL-Alanine, 2H3",5426699
"3098","180205_Smp_L1C33DCM_B","DL-Alanine, 2H3",4236702
"3099","180205_Smp_L1C33DCM_C","DL-Alanine, 2H3",3685446
"3100","180205_Smp_L1C33DCMplus10m_A","DL-Alanine, 2H3",16769731
"3101","180205_Smp_L1C33DCMplus10m_B","DL-Alanine, 2H3",5109464
"3102","180205_Smp_L1C33DCMplus10m_C","DL-Alanine, 2H3",3863604
"3103","180205_Smp_L1C33DCMplus20m_A","DL-Alanine, 2H3",4498040
"3104","180205_Smp_L1C33DCMplus20m_B","DL-Alanine, 2H3",4439401
"3105","180205_Smp_L1C33DCMplus20m_C","DL-Alanine, 2H3",4012580
"3106","180205_Smp_L2C1DCMless10m_A","DL-Alanine, 2H3",5247977
"3107","180205_Smp_L2C1DCMless10m_B","DL-Alanine, 2H3",4593144
"3108","180205_Smp_L2C1DCMless10m_C","DL-Alanine, 2H3",3009247
"3109","180205_Smp_L2C1DCMless20m_A","DL-Alanine, 2H3",19117334
"3110","180205_Smp_L2C1DCMless20m_B","DL-Alanine, 2H3",5368478
"3111","180205_Smp_L2C1DCMless20m_C","DL-Alanine, 2H3",4639645
"3112","180205_Smp_L2C2DCM_A","DL-Alanine, 2H3",6000614
"3113","180205_Smp_L2C2DCM_B","DL-Alanine, 2H3",4161415
"3114","180205_Smp_L2C2DCM_C","DL-Alanine, 2H3",4415145
"3115","180205_Smp_L2C2DCMplus10m_A","DL-Alanine, 2H3",13358543
"3116","180205_Smp_L2C2DCMplus10m_B","DL-Alanine, 2H3",6318007
"3117","180205_Smp_L2C2DCMplus10m_C","DL-Alanine, 2H3",4941177
"3118","180205_Smp_L2C2DCMplus20m_A","DL-Alanine, 2H3",14393715
"3119","180205_Smp_L2C2DCMplus20m_B","DL-Alanine, 2H3",4295762
"3120","180205_Smp_L2C2DCMplus20m_C","DL-Alanine, 2H3",5590659
"3121","180205_Poo_Sept29QC_1","DL-Histidine, 15N",62820872
"3122","180205_Poo_Sept29QC_2","DL-Histidine, 15N",12792280
"3123","180205_Poo_Sept29QC_3","DL-Histidine, 15N",8383609
"3124","180205_Poo_Sept29QC_4","DL-Histidine, 15N",12820908
"3125","180205_Poo_TruePoo_Full1","DL-Histidine, 15N",59059324
"3126","180205_Poo_TruePoo_Full2","DL-Histidine, 15N",11521388
"3127","180205_Poo_TruePoo_Full3","DL-Histidine, 15N",7446890
"3128","180205_Poo_TruePoo_Half1","DL-Histidine, 15N",38043424
"3129","180205_Poo_TruePoo_Half2","DL-Histidine, 15N",8075988
"3130","180205_Poo_TruePoo_Half3","DL-Histidine, 15N",6850613
"3131","180205_Smp_L1C32DCMless10m_A","DL-Histidine, 15N",47806788
"3132","180205_Smp_L1C32DCMless10m_B","DL-Histidine, 15N",10894225
"3133","180205_Smp_L1C32DCMless10m_C","DL-Histidine, 15N",9741065
"3134","180205_Smp_L1C32DCMless20m_A","DL-Histidine, 15N",15805987
"3135","180205_Smp_L1C32DCMless20m_B","DL-Histidine, 15N",10982750
"3136","180205_Smp_L1C32DCMless20m_C","DL-Histidine, 15N",8347370
"3137","180205_Smp_L1C33DCM_A","DL-Histidine, 15N",12672534
"3138","180205_Smp_L1C33DCM_B","DL-Histidine, 15N",11478853
"3139","180205_Smp_L1C33DCM_C","DL-Histidine, 15N",7086513
"3140","180205_Smp_L1C33DCMplus10m_A","DL-Histidine, 15N",55681716
"3141","180205_Smp_L1C33DCMplus10m_B","DL-Histidine, 15N",11117543
"3142","180205_Smp_L1C33DCMplus10m_C","DL-Histidine, 15N",8106014
"3143","180205_Smp_L1C33DCMplus20m_A","DL-Histidine, 15N",12354651
"3144","180205_Smp_L1C33DCMplus20m_B","DL-Histidine, 15N",10573258
"3145","180205_Smp_L1C33DCMplus20m_C","DL-Histidine, 15N",8707791
"3146","180205_Smp_L2C1DCMless10m_A","DL-Histidine, 15N",13709551
"3147","180205_Smp_L2C1DCMless10m_B","DL-Histidine, 15N",12488921
"3148","180205_Smp_L2C1DCMless10m_C","DL-Histidine, 15N",8443456
"3149","180205_Smp_L2C1DCMless20m_A","DL-Histidine, 15N",63671024
"3150","180205_Smp_L2C1DCMless20m_B","DL-Histidine, 15N",11543743
"3151","180205_Smp_L2C1DCMless20m_C","DL-Histidine, 15N",9674251
"3152","180205_Smp_L2C2DCM_A","DL-Histidine, 15N",14387032
"3153","180205_Smp_L2C2DCM_B","DL-Histidine, 15N",8118557
"3154","180205_Smp_L2C2DCM_C","DL-Histidine, 15N",10074001
"3155","180205_Smp_L2C2DCMplus10m_A","DL-Histidine, 15N",50199692
"3156","180205_Smp_L2C2DCMplus10m_B","DL-Histidine, 15N",12557068
"3157","180205_Smp_L2C2DCMplus10m_C","DL-Histidine, 15N",9071664
"3158","180205_Smp_L2C2DCMplus20m_A","DL-Histidine, 15N",52763972
"3159","180205_Smp_L2C2DCMplus20m_B","DL-Histidine, 15N",8644582
"3160","180205_Smp_L2C2DCMplus20m_C","DL-Histidine, 15N",10239820
"3161","180205_Poo_Sept29QC_1","DL-Proline, 2H7",91059480
"3162","180205_Poo_Sept29QC_2","DL-Proline, 2H7",61836920
"3163","180205_Poo_Sept29QC_3","DL-Proline, 2H7",60992108
"3164","180205_Poo_Sept29QC_4","DL-Proline, 2H7",62226036
"3165","180205_Poo_TruePoo_Full1","DL-Proline, 2H7",95867376
"3166","180205_Poo_TruePoo_Full2","DL-Proline, 2H7",58889124
