"","Replicate.Name","Precursor.Ion.Name","Area","Background","Signal.to.Noise"
"2745","180205_Smp_L1C33DCMplus20m_C","Dimethylsulfonioacetate",132315432,1562891,84.660690988687
"2746","180205_Smp_L2C1DCMless10m_A","Dimethylsulfonioacetate",128008936,842431,151.951834630967
"2747","180205_Smp_L2C1DCMless10m_B","Dimethylsulfonioacetate",175273840,1684122,104.074312906072
"2748","180205_Smp_L2C1DCMless10m_C","Dimethylsulfonioacetate",169445280,2317313,73.1214471243203
"2749","180205_Smp_L2C1DCMless20m_A","Dimethylsulfonioacetate",258901936,3145610,82.305796332031
"2750","180205_Smp_L2C1DCMless20m_B","Dimethylsulfonioacetate",180230880,2024992,89.0032553215025
"2751","180205_Smp_L2C1DCMless20m_C","Dimethylsulfonioacetate",193686032,1784636,108.529712501597
"2752","180205_Smp_L2C2DCM_A","Dimethylsulfonioacetate",90884568,1102773,82.4145748943799
"2753","180205_Smp_L2C2DCM_B","Dimethylsulfonioacetate",114676912,1188046,96.5256496802312
"2754","180205_Smp_L2C2DCM_C","Dimethylsulfonioacetate",104172680,1055067,98.7356063643352
"2755","180205_Smp_L2C2DCMplus10m_A","Dimethylsulfonioacetate",97173960,969200,100.262030540652
"2756","180205_Smp_L2C2DCMplus10m_B","Dimethylsulfonioacetate",56716616,516005,109.914857414172
"2757","180205_Smp_L2C2DCMplus10m_C","Dimethylsulfonioacetate",109016440,1474837,73.9176193708186
"2758","180205_Smp_L2C2DCMplus20m_A","Dimethylsulfonioacetate",55003488,528721,104.031214950796
"2759","180205_Smp_L2C2DCMplus20m_B","Dimethylsulfonioacetate",41292404,69520,593.964384349827
"2760","180205_Smp_L2C2DCMplus20m_C","Dimethylsulfonioacetate",25097550,205050,122.397220190198
"2761","180205_Poo_Sept29QC_1","Gonyol",106588424,1282922,83.0825443791594
"2762","180205_Poo_Sept29QC_2","Gonyol",71970192,794668,90.5663648215355
"2763","180205_Poo_Sept29QC_3","Gonyol",72304064,1716783,42.1160181572161
"2764","180205_Poo_Sept29QC_4","Gonyol",74120184,1149328,64.4900185151671
"2765","180205_Poo_TruePoo_Full1","Gonyol",53409012,438261,121.865764920903
"2766","180205_Poo_TruePoo_Full2","Gonyol",38530732,0,Inf
"2767","180205_Poo_TruePoo_Full3","Gonyol",38329300,0,Inf
"2768","180205_Poo_TruePoo_Half1","Gonyol",57521564,51477,1117.42261592556
"2769","180205_Poo_TruePoo_Half2","Gonyol",45400312,0,Inf
"2770","180205_Poo_TruePoo_Half3","Gonyol",46178660,0,Inf
"2771","180205_Smp_L1C32DCMless10m_A","Gonyol",79702312,694237,114.805624016006
"2772","180205_Smp_L1C32DCMless10m_B","Gonyol",62943972,504363,124.798948376467
"2773","180205_Smp_L1C32DCMless10m_C","Gonyol",74213128,621471,119.415271187232
"2774","180205_Smp_L1C32DCMless20m_A","Gonyol",87242880,0,Inf
"2775","180205_Smp_L1C32DCMless20m_B","Gonyol",62925032,222168,283.231752547622
"2776","180205_Smp_L1C32DCMless20m_C","Gonyol",101396824,736695,137.637453763091
"2777","180205_Smp_L1C33DCM_A","Gonyol",51901588,126338,410.815336636641
"2778","180205_Smp_L1C33DCM_B","Gonyol",60781572,396976,153.111452581516
"2779","180205_Smp_L1C33DCM_C","Gonyol",52821448,222998,236.869604211697
"2780","180205_Smp_L1C33DCMplus10m_A","Gonyol",47913600,453557,105.639643969777
"2781","180205_Smp_L1C33DCMplus10m_B","Gonyol",36592812,0,Inf
"2782","180205_Smp_L1C33DCMplus10m_C","Gonyol",42910472,74125,578.893382799325
"2783","180205_Smp_L1C33DCMplus20m_A","Gonyol",20364014,0,Inf
"2784","180205_Smp_L1C33DCMplus20m_B","Gonyol",20240738,0,Inf
"2785","180205_Smp_L1C33DCMplus20m_C","Gonyol",22930816,29275,783.290042698548
"2786","180205_Smp_L2C1DCMless10m_A","Gonyol",35692696,0,Inf
"2787","180205_Smp_L2C1DCMless10m_B","Gonyol",38803652,0,Inf
"2788","180205_Smp_L2C1DCMless10m_C","Gonyol",36175624,0,Inf
"2789","180205_Smp_L2C1DCMless20m_A","Gonyol",66695924,529862,125.874140814023
"2790","180205_Smp_L2C1DCMless20m_B","Gonyol",49128736,184155,266.779267464907
"2791","180205_Smp_L2C1DCMless20m_C","Gonyol",51789512,483776,107.052669003836
"2792","180205_Smp_L2C2DCM_A","Gonyol",27131060,0,Inf
"2793","180205_Smp_L2C2DCM_B","Gonyol",26081724,577862,45.1348661099017
"2794","180205_Smp_L2C2DCM_C","Gonyol",31661782,326102,97.091652305107
"2795","180205_Smp_L2C2DCMplus10m_A","Gonyol",36474376,46453,785.188814500678
"2796","180205_Smp_L2C2DCMplus10m_B","Gonyol",28715860,0,Inf
"2797","180205_Smp_L2C2DCMplus10m_C","Gonyol",39405892,42092,936.184833222465
"2798","180205_Smp_L2C2DCMplus20m_A","Gonyol",24939910,25052,995.525706530417
"2799","180205_Smp_L2C2DCMplus20m_B","Gonyol",14250444,0,Inf
"2800","180205_Smp_L2C2DCMplus20m_C","Gonyol",21878186,0,Inf
"2801","180205_Poo_Sept29QC_1","Turicine",102803672,4940914,20.806610274941
"2802","180205_Poo_Sept29QC_2","Turicine",90865384,3672721,24.7406171064995
"2803","180205_Poo_Sept29QC_3","Turicine",93250608,3626022,25.7170552191906
"2804","180205_Poo_Sept29QC_4","Turicine",88531408,4296115,20.6073180070831
"2805","180205_Poo_TruePoo_Full1","Turicine",119870136,5092904,23.5366965487667
"2806","180205_Poo_TruePoo_Full2","Turicine",114660432,5043155,22.7358532505941
"2807","180205_Poo_TruePoo_Full3","Turicine",117950664,5499543,21.4473573531473
"2808","180205_Poo_TruePoo_Half1","Turicine",63603464,3192225,19.9244927910783
"2809","180205_Poo_TruePoo_Half2","Turicine",55941864,2471115,22.6383086177697
"2810","180205_Poo_TruePoo_Half3","Turicine",57764912,2803083,20.607635235917
"2811","180205_Smp_L1C32DCMless10m_A","Turicine",149900144,6096537,24.5877526864841
"2812","180205_Smp_L1C32DCMless10m_B","Turicine",146260160,4864707,30.0655640719986
"2813","180205_Smp_L1C32DCMless10m_C","Turicine",142490544,7399500,19.2567800527063
"2814","180205_Smp_L1C32DCMless20m_A","Turicine",164258416,7390024,22.2270477064756
"2815","180205_Smp_L1C32DCMless20m_B","Turicine",175820992,7764372,22.6445863232725
"2816","180205_Smp_L1C32DCMless20m_C","Turicine",231213552,10452442,22.1205295374995
"2817","180205_Smp_L1C33DCM_A","Turicine",134991392,6344101,21.2782539243937
"2818","180205_Smp_L1C33DCM_B","Turicine",171011584,6610467,25.8698188796646
"2819","180205_Smp_L1C33DCM_C","Turicine",120955392,5843711,20.6983870352247
"2820","180205_Smp_L1C33DCMplus10m_A","Turicine",103795904,5191327,19.9940986187154
"2821","180205_Smp_L1C33DCMplus10m_B","Turicine",99837560,3638067,27.4424742589952
"2822","180205_Smp_L1C33DCMplus10m_C","Turicine",129994888,5152745,25.2282789076502
"2823","180205_Smp_L1C33DCMplus20m_A","Turicine",87411816,4074425,21.4537796130742
"2824","180205_Smp_L1C33DCMplus20m_B","Turicine",77849992,4141460,18.7977167472341
"2825","180205_Smp_L1C33DCMplus20m_C","Turicine",92114600,4727025,19.4868019526023
"2826","180205_Smp_L2C1DCMless10m_A","Turicine",109691024,7024687,15.6150763727978
"2827","180205_Smp_L2C1DCMless10m_B","Turicine",114476008,5973420,19.1642322153808
"2828","180205_Smp_L2C1DCMless10m_C","Turicine",108205176,5021861,21.5468281579279
"2829","180205_Smp_L2C1DCMless20m_A","Turicine",122559544,7247984,16.9094666875644
"2830","180205_Smp_L2C1DCMless20m_B","Turicine",114041464,4776514,23.8754589644247
"2831","180205_Smp_L2C1DCMless20m_C","Turicine",98840320,4594778,21.5114462548571
"2832","180205_Smp_L2C2DCM_A","Turicine",100228768,4963009,20.1951614433905
"2833","180205_Smp_L2C2DCM_B","Turicine",133822240,7860213,17.0252689081072
"2834","180205_Smp_L2C2DCM_C","Turicine",117797320,5322827,22.130593385808
"2835","180205_Smp_L2C2DCMplus10m_A","Turicine",95117040,6106252,15.5769922368091
"2836","180205_Smp_L2C2DCMplus10m_B","Turicine",83160080,6370905,13.0531031305599
"2837","180205_Smp_L2C2DCMplus10m_C","Turicine",105643376,4869423,21.6952554748273
"2838","180205_Smp_L2C2DCMplus20m_A","Turicine",90625576,5090073,17.8043764794729
"2839","180205_Smp_L2C2DCMplus20m_B","Turicine",85842040,5120445,16.7645663609315
"2840","180205_Smp_L2C2DCMplus20m_C","Turicine",67138872,3275560,20.496914115449
"2841","180205_Poo_Sept29QC_1","Betonicine",102803672,4940914,20.806610274941
"2842","180205_Poo_Sept29QC_2","Betonicine",90865384,3672721,24.7406171064995
"2843","180205_Poo_Sept29QC_3","Betonicine",93250608,3626022,25.7170552191906
"2844","180205_Poo_Sept29QC_4","Betonicine",88531408,4296115,20.6073180070831
"2845","180205_Poo_TruePoo_Full1","Betonicine",119870136,5092904,23.5366965487667
"2846","180205_Poo_TruePoo_Full2","Betonicine",114660432,5043155,22.7358532505941
"2847","180205_Poo_TruePoo_Full3","Betonicine",117950664,5499543,21.4473573531473
"2848","180205_Poo_TruePoo_Half1","Betonicine",63603464,3192225,19.9244927910783
"2849","180205_Poo_TruePoo_Half2","Betonicine",55941864,2471115,22.6383086177697
"2850","180205_Poo_TruePoo_Half3","Betonicine",57764912,2803083,20.607635235917
"2851","180205_Smp_L1C32DCMless10m_A","Betonicine",149900144,6096537,24.5877526864841
"2852","180205_Smp_L1C32DCMless10m_B","Betonicine",146260160,4864707,30.0655640719986
"2853","180205_Smp_L1C32DCMless10m_C","Betonicine",142490544,7399500,19.2567800527063
"2854","180205_Smp_L1C32DCMless20m_A","Betonicine",164258416,7390024,22.2270477064756
"2855","180205_Smp_L1C32DCMless20m_B","Betonicine",175820992,7764372,22.6445863232725
"2856","180205_Smp_L1C32DCMless20m_C","Betonicine",231213552,10452442,22.1205295374995
"2857","180205_Smp_L1C33DCM_A","Betonicine",134991392,6344101,21.2782539243937
"2858","180205_Smp_L1C33DCM_B","Betonicine",171011584,6610467,25.8698188796646
"2859","180205_Smp_L1C33DCM_C","Betonicine",120955392,5843711,20.6983870352247
"2860","180205_Smp_L1C33DCMplus10m_A","Betonicine",103795904,5191327,19.9940986187154
"2861","180205_Smp_L1C33DCMplus10m_B","Betonicine",99837560,3638067,27.4424742589952
"2862","180205_Smp_L1C33DCMplus10m_C","Betonicine",129994888,5152745,25.2282789076502
"2863","180205_Smp_L1C33DCMplus20m_A","Betonicine",87411816,4074425,21.4537796130742
"2864","180205_Smp_L1C33DCMplus20m_B","Betonicine",77849992,4141460,18.7977167472341
"2865","180205_Smp_L1C33DCMplus20m_C","Betonicine",92114600,4727025,19.4868019526023
"2866","180205_Smp_L2C1DCMless10m_A","Betonicine",109691024,7024687,15.6150763727978
"2867","180205_Smp_L2C1DCMless10m_B","Betonicine",114476008,5973420,19.1642322153808
"2868","180205_Smp_L2C1DCMless10m_C","Betonicine",108205176,5021861,21.5468281579279
"2869","180205_Smp_L2C1DCMless20m_A","Betonicine",122559544,7247984,16.9094666875644
"2870","180205_Smp_L2C1DCMless20m_B","Betonicine",114041464,4776514,23.8754589644247
"2871","180205_Smp_L2C1DCMless20m_C","Betonicine",98840320,4594778,21.5114462548571
"2872","180205_Smp_L2C2DCM_A","Betonicine",100228768,4963009,20.1951614433905
"2873","180205_Smp_L2C2DCM_B","Betonicine",133822240,7860213,17.0252689081072
"2874","180205_Smp_L2C2DCM_C","Betonicine",117797320,5322827,22.130593385808
"2875","180205_Smp_L2C2DCMplus10m_A","Betonicine",95117040,6106252,15.5769922368091
"2876","180205_Smp_L2C2DCMplus10m_B","Betonicine",83160080,6370905,13.0531031305599
"2877","180205_Smp_L2C2DCMplus10m_C","Betonicine",105643376,4869423,21.6952554748273
"2878","180205_Smp_L2C2DCMplus20m_A","Betonicine",90625576,5090073,17.8043764794729
"2879","180205_Smp_L2C2DCMplus20m_B","Betonicine",85842040,5120445,16.7645663609315
"2880","180205_Smp_L2C2DCMplus20m_C","Betonicine",67138872,3275560,20.496914115449
"2881","180205_Poo_Sept29QC_1","Arsenobetaine",18271142,0,Inf
"2882","180205_Poo_Sept29QC_2","Arsenobetaine",15557942,0,Inf
"2883","180205_Poo_Sept29QC_3","Arsenobetaine",15409895,0,Inf
"2884","180205_Poo_Sept29QC_4","Arsenobetaine",16357726,69355,235.855035685964
"2885","180205_Poo_TruePoo_Full1","Arsenobetaine",78275352,982781,79.6467900783593
"2886","180205_Poo_TruePoo_Full2","Arsenobetaine",77218408,0,Inf
"2887","180205_Poo_TruePoo_Full3","Arsenobetaine",78845512,904102,87.2086468119748
"2888","180205_Poo_TruePoo_Half1","Arsenobetaine",43951220,16745,2624.73693639893
"2889","180205_Poo_TruePoo_Half2","Arsenobetaine",38792288,348721,111.241617224085
"2890","180205_Poo_TruePoo_Half3","Arsenobetaine",39650376,462844,85.6668251073796
"2891","180205_Smp_L1C32DCMless10m_A","Arsenobetaine",23315518,136913,170.294405936617
"2892","180205_Smp_L1C32DCMless10m_B","Arsenobetaine",20614798,0,Inf
"2893","180205_Smp_L1C32DCMless10m_C","Arsenobetaine",23378014,0,Inf
"2894","180205_Smp_L1C32DCMless20m_A","Arsenobetaine",22043328,0,Inf
"2895","180205_Smp_L1C32DCMless20m_B","Arsenobetaine",31136716,0,Inf
"2896","180205_Smp_L1C32DCMless20m_C","Arsenobetaine",25536910,0,Inf
"2897","180205_Smp_L1C33DCM_A","Arsenobetaine",22658930,0,Inf
"2898","180205_Smp_L1C33DCM_B","Arsenobetaine",31224694,348514,89.593801109855
"2899","180205_Smp_L1C33DCM_C","Arsenobetaine",19838020,8594,2308.35699325111
"2900","180205_Smp_L1C33DCMplus10m_A","Arsenobetaine",34822408,141831,245.520429243254
"2901","180205_Smp_L1C33DCMplus10m_B","Arsenobetaine",37079684,0,Inf
"2902","180205_Smp_L1C33DCMplus10m_C","Arsenobetaine",37970728,0,Inf
"2903","180205_Smp_L1C33DCMplus20m_A","Arsenobetaine",49233928,42192,1166.90197193781
"2904","180205_Smp_L1C33DCMplus20m_B","Arsenobetaine",52481380,659365,79.593821328096
"2905","180205_Smp_L1C33DCMplus20m_C","Arsenobetaine",54350204,815295,66.6632372331487
"2906","180205_Smp_L2C1DCMless10m_A","Arsenobetaine",83588472,1175966,71.0806877069575
"2907","180205_Smp_L2C1DCMless10m_B","Arsenobetaine",88545928,1067299,82.9626262181451
"2908","180205_Smp_L2C1DCMless10m_C","Arsenobetaine",84198792,357691,235.395332843152
"2909","180205_Smp_L2C1DCMless20m_A","Arsenobetaine",77536160,726780,106.684498747902
"2910","180205_Smp_L2C1DCMless20m_B","Arsenobetaine",79867544,1005784,79.4082467010809
"2911","180205_Smp_L2C1DCMless20m_C","Arsenobetaine",61754148,476214,129.677304741146
"2912","180205_Smp_L2C2DCM_A","Arsenobetaine",117321344,1283692,91.3936863359747
"2913","180205_Smp_L2C2DCM_B","Arsenobetaine",143518832,1944584,73.8043879822111
"2914","180205_Smp_L2C2DCM_C","Arsenobetaine",132726008,329354,402.98890555451
"2915","180205_Smp_L2C2DCMplus10m_A","Arsenobetaine",170864064,2288430,74.6643174578204
"2916","180205_Smp_L2C2DCMplus10m_B","Arsenobetaine",167643104,2148229,78.037818128328
"2917","180205_Smp_L2C2DCMplus10m_C","Arsenobetaine",174108800,1688289,103.127367411622
"2918","180205_Smp_L2C2DCMplus20m_A","Arsenobetaine",178443616,2541839,70.2025643638326
"2919","180205_Smp_L2C2DCMplus20m_B","Arsenobetaine",173160096,1773369,97.6447067699954
"2920","180205_Smp_L2C2DCMplus20m_C","Arsenobetaine",143439680,1482158,96.7775905132921
"2921","180205_Poo_Sept29QC_1","Hydroxyisoleucine",81591032,2879268,28.3374218725037
"2922","180205_Poo_Sept29QC_2","Hydroxyisoleucine",70990152,2046339,34.6912960169356
"2923","180205_Poo_Sept29QC_3","Hydroxyisoleucine",74055144,2258830,32.7847354603932
"2924","180205_Poo_Sept29QC_4","Hydroxyisoleucine",73019888,0,Inf
"2925","180205_Poo_TruePoo_Full1","Hydroxyisoleucine",109894648,3190801,34.4410848561223
"2926","180205_Poo_TruePoo_Full2","Hydroxyisoleucine",103619040,3290759,31.48788470988
"2927","180205_Poo_TruePoo_Full3","Hydroxyisoleucine",106855640,3271045,32.6671262547596
"2928","180205_Poo_TruePoo_Half1","Hydroxyisoleucine",58705084,2731780,21.4896821852419
"2929","180205_Poo_TruePoo_Half2","Hydroxyisoleucine",49790588,2303868,21.6117364362889
"2930","180205_Poo_TruePoo_Half3","Hydroxyisoleucine",51294956,2110866,24.3004321449111
"2931","180205_Smp_L1C32DCMless10m_A","Hydroxyisoleucine",127663472,3256016,39.2084903759687
"2932","180205_Smp_L1C32DCMless10m_B","Hydroxyisoleucine",118626744,2780454,42.6645231318339
"2933","180205_Smp_L1C32DCMless10m_C","Hydroxyisoleucine",131515696,3377912,38.9340207797006
"2934","180205_Smp_L1C32DCMless20m_A","Hydroxyisoleucine",122792464,0,Inf
"2935","180205_Smp_L1C32DCMless20m_B","Hydroxyisoleucine",154645024,1715509,90.1452711702474
"2936","180205_Smp_L1C32DCMless20m_C","Hydroxyisoleucine",166405152,3409315,48.8089695437353
"2937","180205_Smp_L1C33DCM_A","Hydroxyisoleucine",117763720,2730921,43.1223459045502
"2938","180205_Smp_L1C33DCM_B","Hydroxyisoleucine",152358048,3112740,48.9466026716012
"2939","180205_Smp_L1C33DCM_C","Hydroxyisoleucine",110993440,3358692,33.0466264843576
"2940","180205_Smp_L1C33DCMplus10m_A","Hydroxyisoleucine",101564168,0,Inf
"2941","180205_Smp_L1C33DCMplus10m_B","Hydroxyisoleucine",105745752,2579993,40.9868367859913
"2942","180205_Smp_L1C33DCMplus10m_C","Hydroxyisoleucine",116293184,3421808,33.9858881620477
"2943","180205_Smp_L1C33DCMplus20m_A","Hydroxyisoleucine",82484184,458379,179.94756304281
"2944","180205_Smp_L1C33DCMplus20m_B","Hydroxyisoleucine",71508656,2382754,30.0109268518697
"2945","180205_Smp_L1C33DCMplus20m_C","Hydroxyisoleucine",84787584,2380784,35.6133038528485
"2946","180205_Smp_L2C1DCMless10m_A","Hydroxyisoleucine",105955664,2412793,43.9141128144851
"2947","180205_Smp_L2C1DCMless10m_B","Hydroxyisoleucine",120306064,3461287,34.7576101028317
"2948","180205_Smp_L2C1DCMless10m_C","Hydroxyisoleucine",117451368,2924378,40.1628544599912
"2949","180205_Smp_L2C1DCMless20m_A","Hydroxyisoleucine",123158512,3745091,32.8853189415157
"2950","180205_Smp_L2C1DCMless20m_B","Hydroxyisoleucine",113876432,3229423,35.2621604540502
"2951","180205_Smp_L2C1DCMless20m_C","Hydroxyisoleucine",92016832,3317400,27.7376354976789
"2952","180205_Smp_L2C2DCM_A","Hydroxyisoleucine",107970208,1536533,70.2687205546513
"2953","180205_Smp_L2C2DCM_B","Hydroxyisoleucine",131203816,3524577,37.2254077581508
"2954","180205_Smp_L2C2DCM_C","Hydroxyisoleucine",128344312,3093425,41.4893886226432
"2955","180205_Smp_L2C2DCMplus10m_A","Hydroxyisoleucine",104224240,3406150,30.5988403329272
"2956","180205_Smp_L2C2DCMplus10m_B","Hydroxyisoleucine",103184528,3291938,31.3446146312598
"2957","180205_Smp_L2C2DCMplus10m_C","Hydroxyisoleucine",108350424,2980581,36.3521152419612
"2958","180205_Smp_L2C2DCMplus20m_A","Hydroxyisoleucine",88158320,2792108,31.5741081648704
"2959","180205_Smp_L2C2DCMplus20m_B","Hydroxyisoleucine",82699576,2531037,32.674186904419
"2960","180205_Smp_L2C2DCMplus20m_C","Hydroxyisoleucine",67807592,2253975,30.0835599330072
"2961","180205_Poo_Sept29QC_1","Deoxyadenosine",4783490,0,Inf
"2962","180205_Poo_Sept29QC_2","Deoxyadenosine",3594621,0,Inf
"2963","180205_Poo_Sept29QC_3","Deoxyadenosine",3805841,0,Inf
"2964","180205_Poo_Sept29QC_4","Deoxyadenosine",3681495,0,Inf
"2965","180205_Poo_TruePoo_Full1","Deoxyadenosine",11351862,0,Inf
"2966","180205_Poo_TruePoo_Full2","Deoxyadenosine",9318587,14319,650.784761505692
"2967","180205_Poo_TruePoo_Full3","Deoxyadenosine",11019935,94467,116.653805032445
"2968","180205_Poo_TruePoo_Half1","Deoxyadenosine",6009023,0,Inf
"2969","180205_Poo_TruePoo_Half2","Deoxyadenosine",4478324,0,Inf
"2970","180205_Poo_TruePoo_Half3","Deoxyadenosine",5535011,0,Inf
"2971","180205_Smp_L1C32DCMless10m_A","Deoxyadenosine",5839942,0,Inf
"2972","180205_Smp_L1C32DCMless10m_B","Deoxyadenosine",7310992,48283,151.419588675103
"2973","180205_Smp_L1C32DCMless10m_C","Deoxyadenosine",10555830,0,Inf
"2974","180205_Smp_L1C32DCMless20m_A","Deoxyadenosine",8975138,0,Inf
"2975","180205_Smp_L1C32DCMless20m_B","Deoxyadenosine",17289832,1157,14943.6750216076
"2976","180205_Smp_L1C32DCMless20m_C","Deoxyadenosine",11393224,0,Inf
"2977","180205_Smp_L1C33DCM_A","Deoxyadenosine",8395884,0,Inf
"2978","180205_Smp_L1C33DCM_B","Deoxyadenosine",8893354,0,Inf
"2979","180205_Smp_L1C33DCM_C","Deoxyadenosine",9760832,0,Inf
"2980","180205_Smp_L1C33DCMplus10m_A","Deoxyadenosine",7844513,0,Inf
"2981","180205_Smp_L1C33DCMplus10m_B","Deoxyadenosine",13189884,0,Inf
"2982","180205_Smp_L1C33DCMplus10m_C","Deoxyadenosine",7179638,0,Inf
"2983","180205_Smp_L1C33DCMplus20m_A","Deoxyadenosine",6052565,0,Inf
"2984","180205_Smp_L1C33DCMplus20m_B","Deoxyadenosine",4703717,0,Inf
"2985","180205_Smp_L1C33DCMplus20m_C","Deoxyadenosine",4560351,0,Inf
"2986","180205_Smp_L2C1DCMless10m_A","Deoxyadenosine",11645984,0,Inf
"2987","180205_Smp_L2C1DCMless10m_B","Deoxyadenosine",12169108,150607,80.8004143233714
"2988","180205_Smp_L2C1DCMless10m_C","Deoxyadenosine",21213626,0,Inf
"2989","180205_Smp_L2C1DCMless20m_A","Deoxyadenosine",17197960,11336,1517.11009174312
"2990","180205_Smp_L2C1DCMless20m_B","Deoxyadenosine",52775368,647304,81.5310395115742
"2991","180205_Smp_L2C1DCMless20m_C","Deoxyadenosine",12215144,0,Inf
"2992","180205_Smp_L2C2DCM_A","Deoxyadenosine",7864944,0,Inf
"2993","180205_Smp_L2C2DCM_B","Deoxyadenosine",9362074,0,Inf
"2994","180205_Smp_L2C2DCM_C","Deoxyadenosine",9746351,0,Inf
"2995","180205_Smp_L2C2DCMplus10m_A","Deoxyadenosine",6888606,0,Inf
"2996","180205_Smp_L2C2DCMplus10m_B","Deoxyadenosine",12424065,103655,119.85977521586
"2997","180205_Smp_L2C2DCMplus10m_C","Deoxyadenosine",7355865,0,Inf
"2998","180205_Smp_L2C2DCMplus20m_A","Deoxyadenosine",7142775,0,Inf
"2999","180205_Smp_L2C2DCMplus20m_B","Deoxyadenosine",6723932,0,Inf
"3000","180205_Smp_L2C2DCMplus20m_C","Deoxyadenosine",5397455,0,Inf
"3001","180205_Poo_Sept29QC_1","beta-Alanine",8786008,1045889,8.40051668962959
"3002","180205_Poo_Sept29QC_2","beta-Alanine",4074958,586658,6.94605374852128
"3003","180205_Poo_Sept29QC_3","beta-Alanine",4440918,544949,8.14923598355075
"3004","180205_Poo_Sept29QC_4","beta-Alanine",3993923,676069,5.90756712702402
"3005","180205_Poo_TruePoo_Full1","beta-Alanine",21379342,1428525,14.9660257958384
"3006","180205_Poo_TruePoo_Full2","beta-Alanine",10547785,927889,11.3675073203799
