"","Replicate.Name","Precursor.Ion.Name","Height"
"2960","180205_Smp_L2C2DCMplus20m_C","Hydroxyisoleucine",3024933
"2961","180205_Poo_Sept29QC_1","Deoxyadenosine",176715
"2962","180205_Poo_Sept29QC_2","Deoxyadenosine",128378
"2963","180205_Poo_Sept29QC_3","Deoxyadenosine",158398
"2964","180205_Poo_Sept29QC_4","Deoxyadenosine",142533
"2965","180205_Poo_TruePoo_Full1","Deoxyadenosine",392011
"2966","180205_Poo_TruePoo_Full2","Deoxyadenosine",320570
"2967","180205_Poo_TruePoo_Full3","Deoxyadenosine",402327
"2968","180205_Poo_TruePoo_Half1","Deoxyadenosine",190758
"2969","180205_Poo_TruePoo_Half2","Deoxyadenosine",131236
"2970","180205_Poo_TruePoo_Half3","Deoxyadenosine",169075
"2971","180205_Smp_L1C32DCMless10m_A","Deoxyadenosine",189695
"2972","180205_Smp_L1C32DCMless10m_B","Deoxyadenosine",246109
"2973","180205_Smp_L1C32DCMless10m_C","Deoxyadenosine",341439
"2974","180205_Smp_L1C32DCMless20m_A","Deoxyadenosine",318462
"2975","180205_Smp_L1C32DCMless20m_B","Deoxyadenosine",616495
"2976","180205_Smp_L1C32DCMless20m_C","Deoxyadenosine",402095
"2977","180205_Smp_L1C33DCM_A","Deoxyadenosine",309594
"2978","180205_Smp_L1C33DCM_B","Deoxyadenosine",310440
"2979","180205_Smp_L1C33DCM_C","Deoxyadenosine",340467
"2980","180205_Smp_L1C33DCMplus10m_A","Deoxyadenosine",270176
"2981","180205_Smp_L1C33DCMplus10m_B","Deoxyadenosine",438187
"2982","180205_Smp_L1C33DCMplus10m_C","Deoxyadenosine",243637
"2983","180205_Smp_L1C33DCMplus20m_A","Deoxyadenosine",222737
"2984","180205_Smp_L1C33DCMplus20m_B","Deoxyadenosine",156077
"2985","180205_Smp_L1C33DCMplus20m_C","Deoxyadenosine",139957
"2986","180205_Smp_L2C1DCMless10m_A","Deoxyadenosine",405467
"2987","180205_Smp_L2C1DCMless10m_B","Deoxyadenosine",458278
"2988","180205_Smp_L2C1DCMless10m_C","Deoxyadenosine",731376
"2989","180205_Smp_L2C1DCMless20m_A","Deoxyadenosine",680337
"2990","180205_Smp_L2C1DCMless20m_B","Deoxyadenosine",1886820
"2991","180205_Smp_L2C1DCMless20m_C","Deoxyadenosine",410767
"2992","180205_Smp_L2C2DCM_A","Deoxyadenosine",299092
"2993","180205_Smp_L2C2DCM_B","Deoxyadenosine",337909
"2994","180205_Smp_L2C2DCM_C","Deoxyadenosine",326876
"2995","180205_Smp_L2C2DCMplus10m_A","Deoxyadenosine",245210
"2996","180205_Smp_L2C2DCMplus10m_B","Deoxyadenosine",399395
"2997","180205_Smp_L2C2DCMplus10m_C","Deoxyadenosine",249196
"2998","180205_Smp_L2C2DCMplus20m_A","Deoxyadenosine",272999
"2999","180205_Smp_L2C2DCMplus20m_B","Deoxyadenosine",268818
"3000","180205_Smp_L2C2DCMplus20m_C","Deoxyadenosine",171866
"3001","180205_Poo_Sept29QC_1","beta-Alanine",451669
"3002","180205_Poo_Sept29QC_2","beta-Alanine",191722
"3003","180205_Poo_Sept29QC_3","beta-Alanine",232963
"3004","180205_Poo_Sept29QC_4","beta-Alanine",189484
"3005","180205_Poo_TruePoo_Full1","beta-Alanine",1150535
"3006","180205_Poo_TruePoo_Full2","beta-Alanine",530587
"3007","180205_Poo_TruePoo_Full3","beta-Alanine",657219
"3008","180205_Poo_TruePoo_Half1","beta-Alanine",671675
"3009","180205_Poo_TruePoo_Half2","beta-Alanine",332260
"3010","180205_Poo_TruePoo_Half3","beta-Alanine",362184
"3011","180205_Smp_L1C32DCMless10m_A","beta-Alanine",1415028
"3012","180205_Smp_L1C32DCMless10m_B","beta-Alanine",677702
"3013","180205_Smp_L1C32DCMless10m_C","beta-Alanine",976540
"3014","180205_Smp_L1C32DCMless20m_A","beta-Alanine",971207
"3015","180205_Smp_L1C32DCMless20m_B","beta-Alanine",1838951
"3016","180205_Smp_L1C32DCMless20m_C","beta-Alanine",2316803
"3017","180205_Smp_L1C33DCM_A","beta-Alanine",918691
"3018","180205_Smp_L1C33DCM_B","beta-Alanine",928992
"3019","180205_Smp_L1C33DCM_C","beta-Alanine",750639
"3020","180205_Smp_L1C33DCMplus10m_A","beta-Alanine",1778598
"3021","180205_Smp_L1C33DCMplus10m_B","beta-Alanine",688525
"3022","180205_Smp_L1C33DCMplus10m_C","beta-Alanine",1255957
"3023","180205_Smp_L1C33DCMplus20m_A","beta-Alanine",393800
"3024","180205_Smp_L1C33DCMplus20m_B","beta-Alanine",525509
"3025","180205_Smp_L1C33DCMplus20m_C","beta-Alanine",533078
"3026","180205_Smp_L2C1DCMless10m_A","beta-Alanine",282309
"3027","180205_Smp_L2C1DCMless10m_B","beta-Alanine",518205
"3028","180205_Smp_L2C1DCMless10m_C","beta-Alanine",393596
"3029","180205_Smp_L2C1DCMless20m_A","beta-Alanine",518119
"3030","180205_Smp_L2C1DCMless20m_B","beta-Alanine",225241
"3031","180205_Smp_L2C1DCMless20m_C","beta-Alanine",315874
"3032","180205_Smp_L2C2DCM_A","beta-Alanine",717599
"3033","180205_Smp_L2C2DCM_B","beta-Alanine",410779
"3034","180205_Smp_L2C2DCM_C","beta-Alanine",383023
"3035","180205_Smp_L2C2DCMplus10m_A","beta-Alanine",524977
"3036","180205_Smp_L2C2DCMplus10m_B","beta-Alanine",178515
"3037","180205_Smp_L2C2DCMplus10m_C","beta-Alanine",351292
"3038","180205_Smp_L2C2DCMplus20m_A","beta-Alanine",334265
"3039","180205_Smp_L2C2DCMplus20m_B","beta-Alanine",285155
"3040","180205_Smp_L2C2DCMplus20m_C","beta-Alanine",140978
"3041","180205_Poo_Sept29QC_1","Melamine",264203
"3042","180205_Poo_Sept29QC_2","Melamine",238745
"3043","180205_Poo_Sept29QC_3","Melamine",234957
"3044","180205_Poo_Sept29QC_4","Melamine",247060
"3045","180205_Poo_TruePoo_Full1","Melamine",118830
"3046","180205_Poo_TruePoo_Full2","Melamine",96760
"3047","180205_Poo_TruePoo_Full3","Melamine",104714
"3048","180205_Poo_TruePoo_Half1","Melamine",68903
"3049","180205_Poo_TruePoo_Half2","Melamine",62542
"3050","180205_Poo_TruePoo_Half3","Melamine",77467
"3051","180205_Smp_L1C32DCMless10m_A","Melamine",56180
"3052","180205_Smp_L1C32DCMless10m_B","Melamine",275867
"3053","180205_Smp_L1C32DCMless10m_C","Melamine",65168
"3054","180205_Smp_L1C32DCMless20m_A","Melamine",44795
"3055","180205_Smp_L1C32DCMless20m_B","Melamine",74081
"3056","180205_Smp_L1C32DCMless20m_C","Melamine",51707
"3057","180205_Smp_L1C33DCM_A","Melamine",93281
"3058","180205_Smp_L1C33DCM_B","Melamine",75303
"3059","180205_Smp_L1C33DCM_C","Melamine",115064
"3060","180205_Smp_L1C33DCMplus10m_A","Melamine",241967
"3061","180205_Smp_L1C33DCMplus10m_B","Melamine",119074
"3062","180205_Smp_L1C33DCMplus10m_C","Melamine",89775
"3063","180205_Smp_L1C33DCMplus20m_A","Melamine",124256
"3064","180205_Smp_L1C33DCMplus20m_B","Melamine",51225
"3065","180205_Smp_L1C33DCMplus20m_C","Melamine",55202
"3066","180205_Smp_L2C1DCMless10m_A","Melamine",74130
"3067","180205_Smp_L2C1DCMless10m_B","Melamine",49195
"3068","180205_Smp_L2C1DCMless10m_C","Melamine",48459
"3069","180205_Smp_L2C1DCMless20m_A","Melamine",61626
"3070","180205_Smp_L2C1DCMless20m_B","Melamine",97814
"3071","180205_Smp_L2C1DCMless20m_C","Melamine",66595
"3072","180205_Smp_L2C2DCM_A","Melamine",94211
"3073","180205_Smp_L2C2DCM_B","Melamine",53988
"3074","180205_Smp_L2C2DCM_C","Melamine",48606
"3075","180205_Smp_L2C2DCMplus10m_A","Melamine",63005
"3076","180205_Smp_L2C2DCMplus10m_B","Melamine",58082
"3077","180205_Smp_L2C2DCMplus10m_C","Melamine",55089
"3078","180205_Smp_L2C2DCMplus20m_A","Melamine",196080
"3079","180205_Smp_L2C2DCMplus20m_B","Melamine",58012
"3080","180205_Smp_L2C2DCMplus20m_C","Melamine",73649
"3081","180205_Poo_Sept29QC_1","DL-Alanine, 2H3",1891112
"3082","180205_Poo_Sept29QC_2","DL-Alanine, 2H3",544036
"3083","180205_Poo_Sept29QC_3","DL-Alanine, 2H3",358233
"3084","180205_Poo_Sept29QC_4","DL-Alanine, 2H3",551021
"3085","180205_Poo_TruePoo_Full1","DL-Alanine, 2H3",2026337
"3086","180205_Poo_TruePoo_Full2","DL-Alanine, 2H3",527283
"3087","180205_Poo_TruePoo_Full3","DL-Alanine, 2H3",261252
"3088","180205_Poo_TruePoo_Half1","DL-Alanine, 2H3",1143524
"3089","180205_Poo_TruePoo_Half2","DL-Alanine, 2H3",443343
"3090","180205_Poo_TruePoo_Half3","DL-Alanine, 2H3",419172
"3091","180205_Smp_L1C32DCMless10m_A","DL-Alanine, 2H3",1529836
"3092","180205_Smp_L1C32DCMless10m_B","DL-Alanine, 2H3",607250
"3093","180205_Smp_L1C32DCMless10m_C","DL-Alanine, 2H3",457435
"3094","180205_Smp_L1C32DCMless20m_A","DL-Alanine, 2H3",759901
"3095","180205_Smp_L1C32DCMless20m_B","DL-Alanine, 2H3",582526
"3096","180205_Smp_L1C32DCMless20m_C","DL-Alanine, 2H3",349725
"3097","180205_Smp_L1C33DCM_A","DL-Alanine, 2H3",586593
"3098","180205_Smp_L1C33DCM_B","DL-Alanine, 2H3",544427
"3099","180205_Smp_L1C33DCM_C","DL-Alanine, 2H3",319709
"3100","180205_Smp_L1C33DCMplus10m_A","DL-Alanine, 2H3",1998561
"3101","180205_Smp_L1C33DCMplus10m_B","DL-Alanine, 2H3",502933
"3102","180205_Smp_L1C33DCMplus10m_C","DL-Alanine, 2H3",355170
"3103","180205_Smp_L1C33DCMplus20m_A","DL-Alanine, 2H3",507875
"3104","180205_Smp_L1C33DCMplus20m_B","DL-Alanine, 2H3",612939
"3105","180205_Smp_L1C33DCMplus20m_C","DL-Alanine, 2H3",373152
"3106","180205_Smp_L2C1DCMless10m_A","DL-Alanine, 2H3",536036
"3107","180205_Smp_L2C1DCMless10m_B","DL-Alanine, 2H3",532816
"3108","180205_Smp_L2C1DCMless10m_C","DL-Alanine, 2H3",280964
"3109","180205_Smp_L2C1DCMless20m_A","DL-Alanine, 2H3",2096333
"3110","180205_Smp_L2C1DCMless20m_B","DL-Alanine, 2H3",587388
"3111","180205_Smp_L2C1DCMless20m_C","DL-Alanine, 2H3",481020
"3112","180205_Smp_L2C2DCM_A","DL-Alanine, 2H3",742612
"3113","180205_Smp_L2C2DCM_B","DL-Alanine, 2H3",556513
"3114","180205_Smp_L2C2DCM_C","DL-Alanine, 2H3",381254
"3115","180205_Smp_L2C2DCMplus10m_A","DL-Alanine, 2H3",1676138
"3116","180205_Smp_L2C2DCMplus10m_B","DL-Alanine, 2H3",669321
"3117","180205_Smp_L2C2DCMplus10m_C","DL-Alanine, 2H3",440709
"3118","180205_Smp_L2C2DCMplus20m_A","DL-Alanine, 2H3",1847244
"3119","180205_Smp_L2C2DCMplus20m_B","DL-Alanine, 2H3",464998
"3120","180205_Smp_L2C2DCMplus20m_C","DL-Alanine, 2H3",450313
"3121","180205_Poo_Sept29QC_1","DL-Histidine, 15N",3129337
"3122","180205_Poo_Sept29QC_2","DL-Histidine, 15N",703611
"3123","180205_Poo_Sept29QC_3","DL-Histidine, 15N",713171
"3124","180205_Poo_Sept29QC_4","DL-Histidine, 15N",654785
"3125","180205_Poo_TruePoo_Full1","DL-Histidine, 15N",3259079
"3126","180205_Poo_TruePoo_Full2","DL-Histidine, 15N",628094
"3127","180205_Poo_TruePoo_Full3","DL-Histidine, 15N",500276
"3128","180205_Poo_TruePoo_Half1","DL-Histidine, 15N",1934236
"3129","180205_Poo_TruePoo_Half2","DL-Histidine, 15N",399462
"3130","180205_Poo_TruePoo_Half3","DL-Histidine, 15N",388906
"3131","180205_Smp_L1C32DCMless10m_A","DL-Histidine, 15N",2310067
"3132","180205_Smp_L1C32DCMless10m_B","DL-Histidine, 15N",641450
"3133","180205_Smp_L1C32DCMless10m_C","DL-Histidine, 15N",700512
"3134","180205_Smp_L1C32DCMless20m_A","DL-Histidine, 15N",734794
"3135","180205_Smp_L1C32DCMless20m_B","DL-Histidine, 15N",777112
"3136","180205_Smp_L1C32DCMless20m_C","DL-Histidine, 15N",559919
"3137","180205_Smp_L1C33DCM_A","DL-Histidine, 15N",592111
"3138","180205_Smp_L1C33DCM_B","DL-Histidine, 15N",717769
"3139","180205_Smp_L1C33DCM_C","DL-Histidine, 15N",480100
"3140","180205_Smp_L1C33DCMplus10m_A","DL-Histidine, 15N",3114543
"3141","180205_Smp_L1C33DCMplus10m_B","DL-Histidine, 15N",739288
"3142","180205_Smp_L1C33DCMplus10m_C","DL-Histidine, 15N",543907
"3143","180205_Smp_L1C33DCMplus20m_A","DL-Histidine, 15N",599973
"3144","180205_Smp_L1C33DCMplus20m_B","DL-Histidine, 15N",647799
"3145","180205_Smp_L1C33DCMplus20m_C","DL-Histidine, 15N",619789
"3146","180205_Smp_L2C1DCMless10m_A","DL-Histidine, 15N",616190
"3147","180205_Smp_L2C1DCMless10m_B","DL-Histidine, 15N",713075
"3148","180205_Smp_L2C1DCMless10m_C","DL-Histidine, 15N",475383
"3149","180205_Smp_L2C1DCMless20m_A","DL-Histidine, 15N",3160695
"3150","180205_Smp_L2C1DCMless20m_B","DL-Histidine, 15N",689507
"3151","180205_Smp_L2C1DCMless20m_C","DL-Histidine, 15N",597936
"3152","180205_Smp_L2C2DCM_A","DL-Histidine, 15N",643352
"3153","180205_Smp_L2C2DCM_B","DL-Histidine, 15N",613036
"3154","180205_Smp_L2C2DCM_C","DL-Histidine, 15N",707486
"3155","180205_Smp_L2C2DCMplus10m_A","DL-Histidine, 15N",2452885
"3156","180205_Smp_L2C2DCMplus10m_B","DL-Histidine, 15N",740038
"3157","180205_Smp_L2C2DCMplus10m_C","DL-Histidine, 15N",603768
"3158","180205_Smp_L2C2DCMplus20m_A","DL-Histidine, 15N",2485757
"3159","180205_Smp_L2C2DCMplus20m_B","DL-Histidine, 15N",610099
"3160","180205_Smp_L2C2DCMplus20m_C","DL-Histidine, 15N",638784
"3161","180205_Poo_Sept29QC_1","DL-Proline, 2H7",4606468
"3162","180205_Poo_Sept29QC_2","DL-Proline, 2H7",3192232
"3163","180205_Poo_Sept29QC_3","DL-Proline, 2H7",3328621
"3164","180205_Poo_Sept29QC_4","DL-Proline, 2H7",3280001
"3165","180205_Poo_TruePoo_Full1","DL-Proline, 2H7",5127712
"3166","180205_Poo_TruePoo_Full2","DL-Proline, 2H7",3096884
"3167","180205_Poo_TruePoo_Full3","DL-Proline, 2H7",3096158
"3168","180205_Poo_TruePoo_Half1","DL-Proline, 2H7",3124276
"3169","180205_Poo_TruePoo_Half2","DL-Proline, 2H7",1915263
"3170","180205_Poo_TruePoo_Half3","DL-Proline, 2H7",2006643
"3171","180205_Smp_L1C32DCMless10m_A","DL-Proline, 2H7",4693578
"3172","180205_Smp_L1C32DCMless10m_B","DL-Proline, 2H7",3503178
"3173","180205_Smp_L1C32DCMless10m_C","DL-Proline, 2H7",3558045
"3174","180205_Smp_L1C32DCMless20m_A","DL-Proline, 2H7",3164106
"3175","180205_Smp_L1C32DCMless20m_B","DL-Proline, 2H7",3375331
"3176","180205_Smp_L1C32DCMless20m_C","DL-Proline, 2H7",2906170
"3177","180205_Smp_L1C33DCM_A","DL-Proline, 2H7",3124838
"3178","180205_Smp_L1C33DCM_B","DL-Proline, 2H7",3290282
"3179","180205_Smp_L1C33DCM_C","DL-Proline, 2H7",2987219
"3180","180205_Smp_L1C33DCMplus10m_A","DL-Proline, 2H7",5547127
"3181","180205_Smp_L1C33DCMplus10m_B","DL-Proline, 2H7",3740386
"3182","180205_Smp_L1C33DCMplus10m_C","DL-Proline, 2H7",3160774
"3183","180205_Smp_L1C33DCMplus20m_A","DL-Proline, 2H7",2775312
"3184","180205_Smp_L1C33DCMplus20m_B","DL-Proline, 2H7",3490388
"3185","180205_Smp_L1C33DCMplus20m_C","DL-Proline, 2H7",3556629
"3186","180205_Smp_L2C1DCMless10m_A","DL-Proline, 2H7",3228795
"3187","180205_Smp_L2C1DCMless10m_B","DL-Proline, 2H7",3350266
"3188","180205_Smp_L2C1DCMless10m_C","DL-Proline, 2H7",2835534
"3189","180205_Smp_L2C1DCMless20m_A","DL-Proline, 2H7",5444015
"3190","180205_Smp_L2C1DCMless20m_B","DL-Proline, 2H7",3803385
"3191","180205_Smp_L2C1DCMless20m_C","DL-Proline, 2H7",3762175
"3192","180205_Smp_L2C2DCM_A","DL-Proline, 2H7",3204527
"3193","180205_Smp_L2C2DCM_B","DL-Proline, 2H7",3522014
"3194","180205_Smp_L2C2DCM_C","DL-Proline, 2H7",3740619
"3195","180205_Smp_L2C2DCMplus10m_A","DL-Proline, 2H7",5153980
"3196","180205_Smp_L2C2DCMplus10m_B","DL-Proline, 2H7",3987535
"3197","180205_Smp_L2C2DCMplus10m_C","DL-Proline, 2H7",3304018
"3198","180205_Smp_L2C2DCMplus20m_A","DL-Proline, 2H7",5135376
"3199","180205_Smp_L2C2DCMplus20m_B","DL-Proline, 2H7",3365752
"3200","180205_Smp_L2C2DCMplus20m_C","DL-Proline, 2H7",3183441
"3201","180205_Poo_Sept29QC_1","DL-Valine, 2H8",526314
"3202","180205_Poo_Sept29QC_2","DL-Valine, 2H8",432918
"3203","180205_Poo_Sept29QC_3","DL-Valine, 2H8",451241
"3204","180205_Poo_Sept29QC_4","DL-Valine, 2H8",426688
"3205","180205_Poo_TruePoo_Full1","DL-Valine, 2H8",604194
"3206","180205_Poo_TruePoo_Full2","DL-Valine, 2H8",421450
"3207","180205_Poo_TruePoo_Full3","DL-Valine, 2H8",467718
"3208","180205_Poo_TruePoo_Half1","DL-Valine, 2H8",390715
"3209","180205_Poo_TruePoo_Half2","DL-Valine, 2H8",268896
"3210","180205_Poo_TruePoo_Half3","DL-Valine, 2H8",272859
"3211","180205_Smp_L1C32DCMless10m_A","DL-Valine, 2H8",601825
"3212","180205_Smp_L1C32DCMless10m_B","DL-Valine, 2H8",434886
"3213","180205_Smp_L1C32DCMless10m_C","DL-Valine, 2H8",494554
"3214","180205_Smp_L1C32DCMless20m_A","DL-Valine, 2H8",451147
"3215","180205_Smp_L1C32DCMless20m_B","DL-Valine, 2H8",442899
"3216","180205_Smp_L1C32DCMless20m_C","DL-Valine, 2H8",461453
"3217","180205_Smp_L1C33DCM_A","DL-Valine, 2H8",429335
"3218","180205_Smp_L1C33DCM_B","DL-Valine, 2H8",452037
"3219","180205_Smp_L1C33DCM_C","DL-Valine, 2H8",467803
"3220","180205_Smp_L1C33DCMplus10m_A","DL-Valine, 2H8",736898
"3221","180205_Smp_L1C33DCMplus10m_B","DL-Valine, 2H8",424488
"3222","180205_Smp_L1C33DCMplus10m_C","DL-Valine, 2H8",472618
"3223","180205_Smp_L1C33DCMplus20m_A","DL-Valine, 2H8",407964
"3224","180205_Smp_L1C33DCMplus20m_B","DL-Valine, 2H8",436484
"3225","180205_Smp_L1C33DCMplus20m_C","DL-Valine, 2H8",498353
"3226","180205_Smp_L2C1DCMless10m_A","DL-Valine, 2H8",443634
"3227","180205_Smp_L2C1DCMless10m_B","DL-Valine, 2H8",489140
"3228","180205_Smp_L2C1DCMless10m_C","DL-Valine, 2H8",443968
"3229","180205_Smp_L2C1DCMless20m_A","DL-Valine, 2H8",591008
"3230","180205_Smp_L2C1DCMless20m_B","DL-Valine, 2H8",442211
"3231","180205_Smp_L2C1DCMless20m_C","DL-Valine, 2H8",485933
"3232","180205_Smp_L2C2DCM_A","DL-Valine, 2H8",437360
"3233","180205_Smp_L2C2DCM_B","DL-Valine, 2H8",440476
"3234","180205_Smp_L2C2DCM_C","DL-Valine, 2H8",484235
"3235","180205_Smp_L2C2DCMplus10m_A","DL-Valine, 2H8",664224
"3236","180205_Smp_L2C2DCMplus10m_B","DL-Valine, 2H8",477473
"3237","180205_Smp_L2C2DCMplus10m_C","DL-Valine, 2H8",472918
"3238","180205_Smp_L2C2DCMplus20m_A","DL-Valine, 2H8",618361
"3239","180205_Smp_L2C2DCMplus20m_B","DL-Valine, 2H8",396626
"3240","180205_Smp_L2C2DCMplus20m_C","DL-Valine, 2H8",478826
"3241","180205_Poo_Sept29QC_1","L-Isoleucine, 15N",513529
"3242","180205_Poo_Sept29QC_2","L-Isoleucine, 15N",379881
"3243","180205_Poo_Sept29QC_3","L-Isoleucine, 15N",414974
"3244","180205_Poo_Sept29QC_4","L-Isoleucine, 15N",426226
"3245","180205_Poo_TruePoo_Full1","L-Isoleucine, 15N",530840
"3246","180205_Poo_TruePoo_Full2","L-Isoleucine, 15N",350776
"3247","180205_Poo_TruePoo_Full3","L-Isoleucine, 15N",384031
"3248","180205_Poo_TruePoo_Half1","L-Isoleucine, 15N",250582
"3249","180205_Poo_TruePoo_Half2","L-Isoleucine, 15N",182899
"3250","180205_Poo_TruePoo_Half3","L-Isoleucine, 15N",200741
"3251","180205_Smp_L1C32DCMless10m_A","L-Isoleucine, 15N",357638
"3252","180205_Smp_L1C32DCMless10m_B","L-Isoleucine, 15N",374511
"3253","180205_Smp_L1C32DCMless10m_C","L-Isoleucine, 15N",366458
"3254","180205_Smp_L1C32DCMless20m_A","L-Isoleucine, 15N",363427
"3255","180205_Smp_L1C32DCMless20m_B","L-Isoleucine, 15N",277081
"3256","180205_Smp_L1C32DCMless20m_C","L-Isoleucine, 15N",374772
"3257","180205_Smp_L1C33DCM_A","L-Isoleucine, 15N",337699
"3258","180205_Smp_L1C33DCM_B","L-Isoleucine, 15N",394322
"3259","180205_Smp_L1C33DCM_C","L-Isoleucine, 15N",368024
"3260","180205_Smp_L1C33DCMplus10m_A","L-Isoleucine, 15N",383276
"3261","180205_Smp_L1C33DCMplus10m_B","L-Isoleucine, 15N",356013
"3262","180205_Smp_L1C33DCMplus10m_C","L-Isoleucine, 15N",380131
"3263","180205_Smp_L1C33DCMplus20m_A","L-Isoleucine, 15N",342460
"3264","180205_Smp_L1C33DCMplus20m_B","L-Isoleucine, 15N",391538
"3265","180205_Smp_L1C33DCMplus20m_C","L-Isoleucine, 15N",429375
"3266","180205_Smp_L2C1DCMless10m_A","L-Isoleucine, 15N",408786
"3267","180205_Smp_L2C1DCMless10m_B","L-Isoleucine, 15N",411263
"3268","180205_Smp_L2C1DCMless10m_C","L-Isoleucine, 15N",406028
"3269","180205_Smp_L2C1DCMless20m_A","L-Isoleucine, 15N",478183
"3270","180205_Smp_L2C1DCMless20m_B","L-Isoleucine, 15N",376851
"3271","180205_Smp_L2C1DCMless20m_C","L-Isoleucine, 15N",434058
"3272","180205_Smp_L2C2DCM_A","L-Isoleucine, 15N",354288
"3273","180205_Smp_L2C2DCM_B","L-Isoleucine, 15N",339136
"3274","180205_Smp_L2C2DCM_C","L-Isoleucine, 15N",381317
"3275","180205_Smp_L2C2DCMplus10m_A","L-Isoleucine, 15N",382029
"3276","180205_Smp_L2C2DCMplus10m_B","L-Isoleucine, 15N",385553
"3277","180205_Smp_L2C2DCMplus10m_C","L-Isoleucine, 15N",396585
"3278","180205_Smp_L2C2DCMplus20m_A","L-Isoleucine, 15N",474079
"3279","180205_Smp_L2C2DCMplus20m_B","L-Isoleucine, 15N",348989
"3280","180205_Smp_L2C2DCMplus20m_C","L-Isoleucine, 15N",410534
"3281","180205_Poo_Sept29QC_1","L-Methionine, 2H3",1068819
"3282","180205_Poo_Sept29QC_2","L-Methionine, 2H3",797938
"3283","180205_Poo_Sept29QC_3","L-Methionine, 2H3",742993
"3284","180205_Poo_Sept29QC_4","L-Methionine, 2H3",775017
"3285","180205_Poo_TruePoo_Full1","L-Methionine, 2H3",1259191
"3286","180205_Poo_TruePoo_Full2","L-Methionine, 2H3",914871
"3287","180205_Poo_TruePoo_Full3","L-Methionine, 2H3",829317
"3288","180205_Poo_TruePoo_Half1","L-Methionine, 2H3",727556
"3289","180205_Poo_TruePoo_Half2","L-Methionine, 2H3",482786
"3290","180205_Poo_TruePoo_Half3","L-Methionine, 2H3",472877
"3291","180205_Smp_L1C32DCMless10m_A","L-Methionine, 2H3",1010318
"3292","180205_Smp_L1C32DCMless10m_B","L-Methionine, 2H3",942872
"3293","180205_Smp_L1C32DCMless10m_C","L-Methionine, 2H3",784451
"3294","180205_Smp_L1C32DCMless20m_A","L-Methionine, 2H3",824465
"3295","180205_Smp_L1C32DCMless20m_B","L-Methionine, 2H3",891562
"3296","180205_Smp_L1C32DCMless20m_C","L-Methionine, 2H3",749222
"3297","180205_Smp_L1C33DCM_A","L-Methionine, 2H3",898558
"3298","180205_Smp_L1C33DCM_B","L-Methionine, 2H3",925713
"3299","180205_Smp_L1C33DCM_C","L-Methionine, 2H3",800513
"3300","180205_Smp_L1C33DCMplus10m_A","L-Methionine, 2H3",995243
"3301","180205_Smp_L1C33DCMplus10m_B","L-Methionine, 2H3",832755
"3302","180205_Smp_L1C33DCMplus10m_C","L-Methionine, 2H3",776707
"3303","180205_Smp_L1C33DCMplus20m_A","L-Methionine, 2H3",880703
"3304","180205_Smp_L1C33DCMplus20m_B","L-Methionine, 2H3",872332
"3305","180205_Smp_L1C33DCMplus20m_C","L-Methionine, 2H3",911104
"3306","180205_Smp_L2C1DCMless10m_A","L-Methionine, 2H3",812837
"3307","180205_Smp_L2C1DCMless10m_B","L-Methionine, 2H3",972163
"3308","180205_Smp_L2C1DCMless10m_C","L-Methionine, 2H3",844243
"3309","180205_Smp_L2C1DCMless20m_A","L-Methionine, 2H3",1272229
"3310","180205_Smp_L2C1DCMless20m_B","L-Methionine, 2H3",878272
"3311","180205_Smp_L2C1DCMless20m_C","L-Methionine, 2H3",909604
"3312","180205_Smp_L2C2DCM_A","L-Methionine, 2H3",881390
"3313","180205_Smp_L2C2DCM_B","L-Methionine, 2H3",848280
"3314","180205_Smp_L2C2DCM_C","L-Methionine, 2H3",836103
"3315","180205_Smp_L2C2DCMplus10m_A","L-Methionine, 2H3",1099805
"3316","180205_Smp_L2C2DCMplus10m_B","L-Methionine, 2H3",999564
"3317","180205_Smp_L2C2DCMplus10m_C","L-Methionine, 2H3",808047
"3318","180205_Smp_L2C2DCMplus20m_A","L-Methionine, 2H3",1157233
"3319","180205_Smp_L2C2DCMplus20m_B","L-Methionine, 2H3",791080
"3320","180205_Smp_L2C2DCMplus20m_C","L-Methionine, 2H3",827748
"3321","180205_Poo_Sept29QC_1","Adenosine monophosphate",124728
"3322","180205_Poo_Sept29QC_2","Adenosine monophosphate",0
"3323","180205_Poo_Sept29QC_3","Adenosine monophosphate",0
"3324","180205_Poo_Sept29QC_4","Adenosine monophosphate",0
